Rk,Gcar,Gtm,Date,Team,AWAY,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
57,300,67,2023-03-11,OKC,@,NOP,W 110-96,*,37:04,11,23,.478,0,0,,11,23,.478,.478,13,13,1.000,1,5,6,2,4,1,1,3,35,29.4,12
58,301,69,2023-03-14,OKC,,BRK,W 121-107,*,36:23,12,24,.500,1,1,1.000,11,23,.478,.521,10,12,.833,1,6,7,4,1,0,3,4,35,23.9,12
59,302,70,2023-03-16,OKC,@,TOR,L 111-128,*,34:52,12,19,.632,1,1,1.000,11,18,.611,.658,4,5,.800,2,1,3,3,2,0,3,1,29,22.5,-17
60,303,71,2023-03-19,OKC,,PHO,W 124-120,*,35:26,12,24,.500,0,0,,12,24,.500,.500,16,19,.842,0,5,5,4,1,0,3,2,40,28.3,10
61,304,72,2023-03-21,OKC,@,LAC,W 101-100,*,36:02,12,25,.480,1,4,.250,11,21,.524,.500,6,7,.857,0,7,7,4,0,0,4,4,31,17.2,-5
62,305,73,2023-03-23,OKC,@,LAC,L 105-127,*,26:51,10,15,.667,1,1,1.000,9,14,.643,.700,9,9,1.000,0,4,4,3,1,3,2,2,30,27.1,-1
63,306,74,2023-03-24,OKC,@,LAL,L 111-116,*,35:45,9,22,.409,1,3,.333,8,19,.421,.432,8,9,.889,0,5,5,8,1,1,2,4,27,20.0,2
64,307,75,2023-03-26,OKC,@,POR,W 118-112,*,35:10,9,17,.529,0,1,.000,9,16,.563,.529,13,15,.867,2,0,2,3,4,0,3,1,31,26.0,1
65,308,78,2023-03-31,OKC,@,IND,L 117-121,*,38:14,11,22,.500,0,2,.000,11,20,.550,.500,17,17,1.000,0,9,9,4,1,1,3,6,39,29.8,
66,309,79,2023-04-02,OKC,,PHO,L 118-128,*,37:32,11,22,.500,0,0,,11,22,.500,.500,17,17,1.000,0,3,3,5,2,0,1,4,39,31.8,-6
67,310,80,2023-04-04,OKC,@,GSW,L 125-136,*,33:41,11,17,.647,2,4,.500,9,13,.692,.706,8,9,.889,1,4,5,7,0,0,3,5,32,25.9,-9
68,311,81,2023-04-06,OKC,@,UTA,W 114-98,*,37:43,7,19,.368,1,5,.200,6,14,.429,.395,7,10,.700,2,5,7,7,1,0,1,3,22,16.9,7
1,312,1,2023-10-25,OKC,@,CHI,W 124-104,*,36:01,12,18,.667,2,5,.400,10,13,.769,.722,5,5,1.000,0,5,5,10,1,2,1,0,31,33.1,19
2,313,2,2023-10-27,OKC,@,CLE,W 108-105,*,35:57,15,26,.577,2,2,1.000,13,24,.542,.615,2,2,1.000,1,10,11,4,5,1,5,2,34,28.2,4
3,314,3,2023-10-29,OKC,,DEN,L 95-128,*,28:19,2,16,.125,0,4,.000,2,12,.167,.125,3,4,.750,1,3,4,7,1,0,0,2,7,2.9,-22
4,315,4,2023-10-30,OKC,,DET,W 124-112,*,32:52,11,23,.478,1,3,.333,10,20,.500,.500,9,9,1.000,1,8,9,4,3,0,5,2,32,23.4,17
5,316,5,2023-11-01,OKC,,NOP,L 106-110,*,38:05,8,20,.400,0,5,.000,8,15,.533,.400,4,5,.800,0,5,5,8,3,0,2,2,20,16.1,36,317,7,2023-11-06,OKC,,ATL,W 126-117,*,37:27,11,20,.550,3,7,.429,8,13,.615,.625,5,6,.833,1,7,8,6,1,0,2,5,30,24.0,14
7,318,8,2023-11-08,OKC,,CLE,W 128-120,*,37:36,15,22,.682,1,2,.500,14,20,.700,.705,12,13,.923,2,5,7,6,2,1,3,3,43,38.8,10
8,319,9,2023-11-10,OKC,@,SAC,L 98-105,*,37:41,14,25,.560,0,2,.000,14,23,.609,.560,5,6,.833,0,7,7,5,2,2,2,1,33,27.3,-3
9,320,10,2023-11-12,OKC,@,PHO,W 111-99,*,36:50,13,22,.591,2,5,.400,11,17,.647,.636,7,8,.875,0,7,7,4,1,1,1,3,35,28.8,7
10,321,11,2023-11-14,OKC,,SAS,W 123-87,*,28:04,10,16,.625,1,4,.250,9,12,.750,.656,7,7,1.000,1,5,6,5,7,0,2,2,28,30.7,25
11,322,12,2023-11-16,OKC,@,GSW,W 128-109,*,29:16,6,21,.286,3,7,.429,3,14,.214,.357,9,9,1.000,1,1,2,7,3,1,2,4,24,17.7,12
12,323,13,2023-11-18,OKC,@,GSW,W 130-123 (OT),*,40:41,18,29,.621,2,3,.667,16,26,.615,.655,2,2,1.000,1,6,7,6,2,2,3,1,40,33.6,7
13,324,14,2023-11-19,OKC,@,POR,W 134-91,*,22:31,10,13,.769,1,1,1.000,9,12,.750,.808,7,7,1.000,0,3,3,4,1,0,3,2,28,23.8,26
14,325,15,2023-11-22,OKC,,CHI,W 116-102,*,36:43,11,19,.579,1,3,.333,10,16,.625,.605,17,18,.944,1,4,5,12,1,3,2,2,40,41.3,16
15,326,16,2023-11-25,OKC,,PHI,L 123-127,*,36:11,10,21,.476,1,2,.500,9,19,.474,.500,10,10,1.000,3,3,6,5,2,0,1,3,31,26.6,1
16,327,17,2023-11-28,OKC,@,MIN,L 103-106,*,33:59,13,22,.591,0,1,.000,13,21,.619,.591,6,6,1.000,1,3,4,4,3,2,3,2,32,26.8,4
17,328,18,2023-11-30,OKC,,LAL,W 133-110,*,34:56,11,18,.611,1,4,.250,10,14,.714,.639,10,10,1.000,0,4,4,7,1,0,0,4,33,30.3,15
18,329,19,2023-12-02,OKC,@,DAL,W 126-120,*,38:33,6,13,.462,2,3,.667,4,10,.400,.538,3,4,.750,1,2,3,9,5,1,2,4,17,19.6,8
19,330,20,2023-12-06,OKC,@,HOU,L 101-110,*,36:58,13,18,.722,0,0,,13,18,.722,.722,7,9,.778,0,3,3,6,6,1,2,4,33,33.0,-6
20,331,21,2023-12-08,OKC,,GSW,W 138-136 (OT),*,42:20,15,30,.500,0,3,.000,15,27,.556,.500,8,11,.727,3,2,5,5,5,1,0,4,38,32.1,11
21,332,22,2023-12-11,OKC,,UTA,W 134-120,*,27:57,12,17,.706,0,1,.000,12,16,.750,.706,6,6,1.000,1,3,4,7,3,0,1,1,30,31.0,35
22,333,23,2023-12-14,OKC,@,SAC,L 123-128,*,38:12,13,27,.481,1,5,.200,12,22,.545,.500,16,18,.889,2,4,6,9,2,0,3,2,43,35.6,3
23,334,24,2023-12-16,OKC,@,DEN,W 118-117,*,36:55,9,20,.450,0,2,.000,9,18,.500,.450,7,8,.875,0,6,6,8,2,0,2,1,25,21.2,3
24,335,25,2023-12-18,OKC,,MEM,W 116-97,*,28:24,8,18,.444,1,3,.333,7,15,.467,.472,13,14,.929,0,9,9,5,4,0,2,4,30,26.8,30
25,336,26,2023-12-21,OKC,,LAC,W 134-115,*,32:08,11,25,.440,1,6,.167,10,19,.526,.460,8,9,.889,2,6,8,4,4,2,1,0,31,27.9,9
26,337,27,2023-12-23,OKC,,LAL,L 120-129,*,38:15,12,21,.571,1,5,.200,11,16,.688,.595,9,10,.900,1,4,5,7,3,0,3,2,34,29.7,-6
27,338,28,2023-12-26,OKC,,MIN,W 129-106,*,33:26,14,19,.737,0,3,.000,14,16,.875,.737,6,7,.857,0,6,6,9,2,1,3,3,34,32.5,17
28,339,29,2023-12-27,OKC,,NYK,W 129-120,*,36:22,13,23,.565,2,5,.400,11,18,.611,.609,8,9,.889,1,6,7,8,2,2,1,0,36,35.2,12
29,340,30,2023-12-29,OKC,@,DEN,W 119-93,*,33:23,14,20,.700,2,3,.667,12,17,.706,.750,10,10,1.000,0,4,4,3,2,1,1,3,40,35.4,21
30,341,31,2023-12-31,OKC,,BRK,W 124-108,*,34:46,7,15,.467,1,2,.500,6,13,.462,.500,9,9,1.000,0,4,4,6,0,0,1,2,24,19.9,9
31,342,32,2024-01-02,OKC,,BOS,W 127-123,*,36:38,14,22,.636,3,5,.600,11,17,.647,.705,5,8,.625,0,6,6,7,1,0,0,5,36,30.7,3
32,343,33,2024-01-03,OKC,@,ATL,L 138-141,*,35:24,11,24,.458,2,3,.667,9,21,.429,.500,9,11,.818,1,12,13,8,0,0,2,2,33,26.9,2
33,344,34,2024-01-05,OKC,@,BRK,L 115-124,*,35:44,11,19,.579,2,5,.400,9,14,.643,.632,10,15,.667,1,8,9,6,0,0,2,5,34,26.4,-10
34,345,35,2024-01-08,OKC,@,WAS,W 136-128,*,35:42,11,17,.647,2,3,.667,9,14,.643,.706,8,10,.800,1,5,6,5,3,1,3,5,32,28.1,3
35,346,36,2024-01-10,OKC,@,MIA,W 128-120,*,34:10,11,17,.647,2,5,.400,9,12,.750,.706,4,5,.800,0,2,2,8,1,1,3,3,28,23.8,-3
36,347,37,2024-01-11,OKC,,POR,W 139-77,*,21:07,11,15,.733,1,3,.333,10,12,.833,.767,8,8,1.000,1,4,5,4,0,1,2,2,31,27.5,41
37,348,38,2024-01-13,OKC,,ORL,W 112-100,*,35:57,13,20,.650,0,4,.000,13,16,.813,.650,11,12,.917,2,4,6,7,3,1,0,2,37,38.2,14
38,349,39,2024-01-15,OKC,@,LAL,L 105-112,*,34:18,9,19,.474,1,6,.167,8,13,.615,.500,5,5,1.000,0,3,3,6,1,1,3,3,24,16.9,-12
39,350,40,2024-01-16,OKC,@,LAC,L 117-128,*,33:44,6,16,.375,0,3,.000,6,13,.462,.375,7,8,.875,1,1,2,4,0,2,2,4,19,11.4,-19
40,351,41,2024-01-18,OKC,@,UTA,W 134-129,*,34:41,8,15,.533,0,1,.000,8,14,.571,.533,15,17,.882,1,5,6,6,1,1,4,4,31,25.4,-1
41,352,42,2024-01-20,OKC,@,MIN,W 102-97,*,37:10,10,22,.455,1,2,.500,9,20,.450,.477,12,13,.923,1,1,2,6,2,0,2,0,33,26.4,14
42,353,43,2024-01-23,OKC,,POR,W 111-109,*,35:05,10,24,.417,0,3,.000,10,21,.476,.417,13,17,.765,2,4,6,10,5,0,3,3,33,29.0,17
43,354,44,2024-01-24,OKC,@,SAS,W 140-114,*,29:28,9,15,.600,2,2,1.000,7,13,.538,.667,12,12,1.000,2,4,6,10,2,1,4,3,32,32.2,20
44,355,45,2024-01-26,OKC,@,NOP,W 107-83,*,31:32,10,21,.476,3,8,.375,7,13,.538,.548,8,9,.889,0,4,4,5,2,1,4,0,31,23.3,12
45,356,46,2024-01-28,OKC,@,DET,L 104-120,*,29:14,13,20,.650,1,1,1.000,12,19,.632,.675,4,5,.800,3,2,5,4,1,0,3,3,31,24.1,-6
46,357,47,2024-01-29,OKC,,MIN,L 101-107,*,38:54,10,18,.556,2,3,.667,8,15,.533,.611,15,16,.938,2,5,7,8,2,0,4,2,37,33.7,5
47,358,48,2024-01-31,OKC,,DEN,W 105-100,*,35:33,10,22,.455,2,3,.667,8,19,.421,.500,12,13,.923,1,6,7,5,1,2,2,4,34,27.0,-1
48,359,49,2024-02-02,OKC,,CHO,W 126-106,*,29:53,11,15,.733,1,1,1.000,10,14,.714,.767,8,10,.800,0,3,3,9,5,3,3,2,31,34.6,34
49,360,50,2024-02-04,OKC,,TOR,W 135-127 (2OT),*,47:53,9,17,.529,2,5,.400,7,12,.583,.588,3,3,1.000,1,8,9,14,2,3,2,5,23,27.7,7
50,361,51,2024-02-06,OKC,@,UTA,L 117-124,*,36:03,11,22,.500,2,3,.667,9,19,.474,.545,4,5,.800,1,3,4,7,1,1,2,1,28,22.4,-3
51,362,52,2024-02-10,OKC,@,DAL,L 111-146,*,28:53,9,16,.563,0,0,,9,16,.563,.563,7,8,.875,2,4,6,5,0,1,3,1,25,20.4,-31
52,363,53,2024-02-11,OKC,,SAC,W 127-113,*,38:48,15,26,.577,3,4,.750,12,22,.545,.635,5,9,.556,0,3,3,7,1,2,1,0,38,31.4,16
53,364,54,2024-02-13,OKC,@,ORL,W 127-113,*,34:17,11,24,.458,1,1,1.000,10,23,.435,.479,9,10,.900,0,3,3,5,2,1,1,5,32,23.3,0
54,365,55,2024-02-22,OKC,,LAC,W 129-107,*,34:33,12,19,.632,3,6,.500,9,13,.692,.711,4,6,.667,0,4,4,8,1,2,2,1,31,28.5,21
55,366,56,2024-02-23,OKC,,WAS,W 147-106,*,29:39,10,17,.588,1,3,.333,9,14,.643,.618,9,9,1.000,0,7,7,9,1,1,1,3,30,30.0,38
56,367,57,2024-02-25,OKC,@,HOU,W 123-110,*,36:35,13,23,.565,2,3,.667,11,20,.550,.609,8,9,.889,0,5,5,7,3,1,4,2,36,30.0,17
57,368,58,2024-02-27,OKC,,HOU,W 112-95,*,31:51,11,21,.524,4,6,.667,7,15,.467,.619,5,6,.833,2,6,8,3,1,0,2,2,31,23.8,6
58,369,59,2024-02-29,OKC,@,SAS,L 118-132,*,34:49,12,22,.545,1,1,1.000,11,21,.524,.568,6,7,.857,1,5,6,3,1,1,1,4,31,23.4,-7
59,370,60,2024-03-03,OKC,@,PHO,W 118-110,*,38:18,15,27,.556,0,5,.000,15,22,.682,.556,5,7,.714,0,8,8,9,3,3,1,4,35,32.5,13
60,371,61,2024-03-04,OKC,@,LAL,L 104-116,*,29:36,5,13,.385,1,2,.500,4,11,.364,.423,9,9,1.000,2,5,7,4,4,2,4,3,20,18.8,-9
61,372,62,2024-03-06,OKC,@,POR,W 128-120,*,35:57,13,23,.565,0,3,.000,13,20,.650,.565,11,12,.917,0,3,3,5,1,1,4,2,37,27.0,3
62,373,63,2024-03-08,OKC,,MIA,W 107-100,*,35:41,13,25,.520,2,7,.286,11,18,.611,.560,9,11,.818,0,5,5,6,1,2,1,2,37,30.2,17
63,374,64,2024-03-10,OKC,,MEM,W 124-93,*,27:18,8,14,.571,5,7,.714,3,7,.429,.750,2,2,1.000,0,2,2,6,0,0,1,2,23,19.4,29
64,375,65,2024-03-12,OKC,,IND,L 111-121,*,36:58,12,27,.444,1,7,.143,11,20,.550,.463,5,6,.833,2,8,10,5,2,1,4,4,30,19.9,-9
65,376,66,2024-03-14,OKC,,DAL,W 126-119,*,37:08,9,16,.563,1,4,.250,8,12,.667,.594,12,15,.800,1,8,9,5,2,0,1,2,31,29.0,16
66,377,67,2024-03-16,OKC,@,MEM,W 118-112,*,35:03,8,16,.500,1,4,.250,7,12,.583,.531,3,6,.500,1,6,7,3,0,1,3,2,20,12.3,7
67,378,68,2024-03-20,OKC,,UTA,W 119-107,*,33:10,12,22,.545,2,4,.500,10,18,.556,.591,5,6,.833,1,2,3,7,4,0,1,3,31,28.0,5
68,379,69,2024-03-22,OKC,@,TOR,W 123-103,*,33:21,9,20,.450,1,5,.200,8,15,.533,.475,4,6,.667,1,6,7,8,3,1,6,4,23,16.0,7
69,380,70,2024-03-24,OKC,@,MIL,L 93-118,*,29:58,5,12,.417,0,3,.000,5,9,.556,.417,2,3,.667,0,3,3,2,3,1,4,0,12,7.2,-17
70,381,71,2024-03-26,OKC,@,NOP,W 119-112,*,38:15,9,20,.450,1,3,.333,8,17,.471,.475,5,6,.833,2,3,5,8,2,0,0,1,24,22.7,14
71,382,74,2024-03-31,OKC,@,NYK,W 113-112,*,34:52,7,16,.438,1,4,.250,6,12,.500,.469,4,4,1.000,1,1,2,3,1,0,2,4,19,11.1,-15
72,383,79,2024-04-09,OKC,,SAC,W 112-105,*,37:53,11,21,.524,2,3,.667,9,18,.500,.571,16,20,.800,1,6,7,4,2,2,5,2,40,31.0,6
73,384,80,2024-04-10,OKC,,SAS,W 127-89,*,26:15,10,18,.556,1,3,.333,9,15,.600,.583,5,5,1.000,0,6,6,5,0,0,1,1,26,21.3,26
74,385,81,2024-04-12,OKC,,MIL,W 125-107,*,28:40,7,21,.333,0,7,.000,7,14,.500,.333,9,9,1.000,1,6,7,3,0,1,0,1,23,16.0,10
75,386,82,2024-04-14,OKC,,DAL,W 135-86,*,15:55,5,11,.455,0,4,.000,5,7,.714,.455,5,5,1.000,1,0,1,6,0,0,0,1,15,13.8,33
1,387,1,2024-10-24,OKC,@,DEN,W 102-87,*,36:12,11,24,.458,2,6,.333,9,18,.500,.500,4,5,.800,2,5,7,8,2,3,2,2,28,25.0,8
2,388,2,2024-10-26,OKC,@,CHI,W 114-95,*,29:30,9,21,.429,2,9,.222,7,12,.583,.476,3,3,1.000,2,6,8,2,4,0,1,1,23,19.1,23
3,389,3,2024-10-27,OKC,,ATL,W 128-104,*,36:01,11,24,.458,3,8,.375,8,16,.500,.521,10,11,.909,2,9,11,9,3,3,1,3,35,35.5,24
4,390,4,2024-10-30,OKC,,SAS,W 105-93,*,27:35,7,20,.350,2,10,.200,5,10,.500,.400,2,2,1.000,0,4,4,5,1,0,1,1,18,11.1,3
5,391,5,2024-11-01,OKC,@,POR,W 137-114,*,28:23,12,18,.667,1,6,.167,11,12,.917,.694,5,6,.833,1,6,7,6,1,0,3,1,30,26.1,25
6,392,6,2024-11-02,OKC,@,LAC,W 105-92,*,31:20,7,14,.500,2,4,.500,5,10,.500,.571,9,9,1.000,0,3,3,9,0,1,3,2,25,22.1,8
7,393,7,2024-11-04,OKC,,ORL,W 102-86,*,35:04,8,16,.500,1,3,.333,7,13,.538,.531,4,4,1.000,0,6,6,9,1,0,4,4,21,16.5,18
8,394,8,2024-11-06,OKC,@,DEN,L 122-124,*,38:49,10,19,.526,0,3,.000,10,16,.625,.526,8,10,.800,0,2,2,6,1,1,8,1,28,16.0,3
9,395,9,2024-11-08,OKC,,HOU,W 126-107,*,29:02,11,16,.688,1,2,.500,10,14,.714,.719,6,7,.857,1,4,5,4,1,1,3,2,29,24.4,5
10,396,10,2024-11-10,OKC,,GSW,L 116-127,*,33:44,6,17,.353,0,2,.000,6,15,.400,.353,12,14,.857,1,4,5,4,0,1,4,0,24,15.1,-11
11,397,11,2024-11-11,OKC,,LAC,W 134-128,*,39:21,13,21,.619,4,8,.500,9,13,.692,.714,15,16,.938,0,3,3,9,5,2,1,3,45,46.5,8
12,398,12,2024-11-13,OKC,,NOP,W 106-88,*,32:37,12,25,.480,3,7,.429,9,18,.500,.540,2,3,.667,0,5,5,5,2,2,2,0,29,22.3,18
13,399,13,2024-11-15,OKC,,PHO,W 99-83,*,32:56,11,25,.440,2,7,.286,9,18,.500,.480,4,4,1.000,3,3,6,4,0,1,2,2,28,18.6,21
14,400,14,2024-11-17,OKC,,DAL,L 119-121,*,38:28,13,19,.684,1,1,1.000,12,18,.667,.711,9,11,.818,0,2,2,8,2,2,1,1,36,35.3,8
15,401,15,2024-11-19,OKC,@,SAS,L 104-110,*,37:16,11,20,.550,5,8,.625,6,12,.500,.675,5,6,.833,0,3,3,8,3,0,4,3,32,26.3,2
16,402,16,2024-11-20,OKC,,POR,W 109-99,*,38:42,7,19,.368,0,2,.000,7,17,.412,.368,14,14,1.000,2,3,5,4,3,1,2,2,28,23.5,7
17,403,17,2024-11-25,OKC,@,SAC,W 130-109,*,34:38,13,20,.650,4,7,.571,9,13,.692,.750,7,11,.636,0,4,4,11,0,0,6,2,37,28.7,15
18,404,18,2024-11-27,OKC,@,GSW,W 105-101,*,38:36,13,28,.464,3,12,.250,10,16,.625,.518,6,10,.600,0,9,9,5,1,2,3,3,35,23.4,5
19,405,19,2024-11-29,OKC,@,LAL,W 101-93,*,36:59,13,28,.464,3,10,.300,10,18,.556,.518,7,8,.875,3,3,6,9,2,1,3,3,36,29.0,13
20,406,20,2024-12-01,OKC,@,HOU,L 116-119,*,36:07,10,19,.526,3,7,.429,7,12,.583,.605,9,11,.818,2,6,8,5,2,0,2,2,32,27.8,6
21,407,21,2024-12-03,OKC,,UTA,W 133-106,*,30:07,11,19,.579,2,6,.333,9,13,.692,.632,2,2,1.000,1,5,6,7,3,0,0,4,26,25.6,20
22,408,22,2024-12-05,OKC,@,TOR,W 129-92,*,29:38,11,22,.500,1,10,.100,10,12,.833,.523,7,8,.875,0,4,4,5,2,2,2,2,30,23.9,28
23,409,23,2024-12-07,OKC,@,NOP,W 119-109,*,34:28,10,18,.556,1,3,.333,9,15,.600,.583,10,12,.833,0,2,2,4,0,0,4,5,31,19.0,-2
24,410,24,2024-12-10,OKC,,DAL,W 118-104,*,37:51,15,23,.652,5,9,.556,10,14,.714,.761,4,4,1.000,0,8,8,5,3,1,2,3,39,35.3,22
25,411,25,2024-12-14,OKC,,HOU,W 111-96,*,37:37,8,21,.381,2,6,.333,6,15,.400,.429,14,15,.933,0,8,8,6,5,1,1,3,32,30.2,16
26,412,26,2024-12-19,OKC,@,ORL,W 105-99,*,36:25,15,26,.577,1,5,.200,14,21,.667,.596,4,4,1.000,0,4,4,6,4,2,4,1,35,29.2,-6
27,413,27,2024-12-20,OKC,@,MIA,W 104-97,*,37:34,10,25,.400,3,9,.333,7,16,.438,.460,2,2,1.000,2,5,7,4,2,0,3,1,25,15.8,14
28,414,28,2024-12-23,OKC,,WAS,W 123-105,*,35:23,14,25,.560,3,6,.500,11,19,.579,.620,10,10,1.000,3,6,9,3,3,3,3,3,41,36.0,25
29,415,29,2024-12-26,OKC,@,IND,W 120-114,*,37:59,15,22,.682,4,5,.800,11,17,.647,.773,11,11,1.000,0,7,7,8,1,2,1,2,45,43.9,10
30,416,30,2024-12-28,OKC,@,CHO,W 106-94,*,33:00,8,15,.533,1,6,.167,7,9,.778,.567,5,6,.833,1,3,4,6,2,1,6,4,22,15.2,12
31,417,31,2024-12-29,OKC,,MEM,W 130-106,*,28:04,14,19,.737,1,5,.200,13,14,.929,.763,6,6,1.000,0,6,6,7,1,4,1,1,35,36.4,27
32,418,32,2024-12-31,OKC,,MIN,W 113-105,*,34:20,15,23,.652,3,5,.600,12,18,.667,.717,7,9,.778,1,2,3,2,4,0,3,1,40,32.4,11
33,419,33,2025-01-02,OKC,,LAC,W 116-98,*,30:07,9,17,.529,2,5,.400,7,12,.583,.588,9,9,1.000,0,3,3,8,2,0,1,1,29,27.8,19
34,420,34,2025-01-03,OKC,,NYK,W 117-107,*,36:41,12,26,.462,2,3,.667,10,23,.435,.500,7,7,1.000,1,3,4,7,1,1,2,1,33,25.4,10
35,421,35,2025-01-05,OKC,,BOS,W 105-92,*,38:52,11,23,.478,3,6,.500,8,17,.471,.543,8,8,1.000,2,9,11,6,3,2,3,2,33,30.2,12
36,422,36,2025-01-08,OKC,@,CLE,L 122-129,*,38:15,13,27,.481,1,6,.167,12,21,.571,.500,4,4,1.000,1,4,5,4,3,2,5,5,31,19.4,-1
37,423,37,2025-01-10,OKC,@,NYK,W 126-101,*,29:22,15,21,.714,1,1,1.000,14,20,.700,.738,8,8,1.000,0,3,3,2,2,1,2,2,39,32.5,18
38,424,38,2025-01-12,OKC,@,WAS,W 136-95,*,30:08,5,17,.294,1,4,.250,4,13,.308,.324,16,17,.941,1,6,7,4,2,0,3,3,27,19.8,30
39,425,39,2025-01-14,OKC,@,PHI,W 118-102,*,33:11,12,15,.800,1,3,.333,11,12,.917,.833,7,8,.875,1,2,3,9,2,1,4,4,32,30.6,15
40,426,40,2025-01-16,OKC,,CLE,W 134-114,*,29:14,17,26,.654,1,5,.200,16,21,.762,.673,5,5,1.000,0,3,3,8,2,0,2,1,40,34.7,32
41,427,42,2025-01-19,OKC,,BRK,W 127-101,*,28:53,8,14,.571,1,4,.250,7,10,.700,.607,10,10,1.000,1,2,3,10,4,1,2,1,27,31.0,27
42,428,43,2025-01-22,OKC,,UTA,W 123-114,*,37:28,17,35,.486,3,10,.300,14,25,.560,.529,17,18,.944,3,5,8,5,3,2,3,3,54,43.2,9
43,429,44,2025-01-23,OKC,,DAL,L 115-121,*,39:48,12,25,.480,1,3,.333,11,22,.500,.500,6,6,1.000,1,0,1,7,0,0,3,4,31,19.3,-7
44,430,45,2025-01-26,OKC,@,POR,W 118-108,*,37:00,12,25,.480,2,4,.500,10,21,.476,.520,9,9,1.000,1,4,5,1,3,0,2,1,35,25.5,-4
45,431,46,2025-01-29,OKC,@,GSW,L 109-116,*,39:06,16,29,.552,2,6,.333,14,23,.609,.586,18,21,.857,0,3,3,4,1,0,3,4,52,37.0,1
46,432,47,2025-02-01,OKC,,SAC,W 144-110,*,30:09,10,20,.500,1,6,.167,9,14,.643,.525,8,10,.800,3,3,6,9,0,2,4,2,29,24.1,17
47,433,48,2025-02-03,OKC,,MIL,W 125-96,*,22:24,15,19,.789,2,3,.667,13,16,.813,.842,2,3,.667,0,3,3,6,0,0,3,1,34,28.0,34
48,434,49,2025-02-05,OKC,,PHO,W 140-109,*,34:15,18,29,.621,3,7,.429,15,22,.682,.672,11,12,.917,2,6,8,5,2,1,1,3,50,43.7,42
49,435,50,2025-02-07,OKC,,TOR,W 121-109,*,29:08,5,12,.417,1,6,.167,4,6,.667,.458,14,14,1.000,1,3,4,6,1,0,2,1,25,23.0,15
50,436,51,2025-02-08,OKC,@,MEM,W 125-112,*,33:54,8,26,.308,3,5,.600,5,21,.238,.365,13,16,.813,0,0,0,8,0,2,0,5,32,20.8,18
51,437,52,2025-02-10,OKC,,NOP,W 137-101,*,30:33,10,20,.500,4,9,.444,6,11,.545,.600,7,8,.875,0,1,1,2,3,1,1,1,31,24.6,12
52,438,53,2025-02-12,OKC,,MIA,W 115-101,*,38:12,11,22,.500,4,9,.444,7,13,.538,.591,6,9,.667,1,4,5,9,2,0,1,4,32,27.4,19
53,439,54,2025-02-13,OKC,@,MIN,L 101-116,*,33:40,6,21,.286,1,2,.500,5,19,.263,.310,11,11,1.000,2,6,8,9,0,0,1,2,24,19.4,-12
54,440,55,2025-02-21,OKC,@,UTA,W 130-107,*,31:58,7,16,.438,1,4,.250,6,12,.500,.469,6,6,1.000,0,2,2,8,1,3,3,1,21,18.5,11
55,441,56,2025-02-23,OKC,@,MIN,W 130-123,*,38:07,13,24,.542,3,6,.500,10,18,.556,.604,8,11,.727,0,8,8,8,3,3,5,3,37,31.1,16
56,442,57,2025-02-24,OKC,,MIN,L 128-131 (OT),*,42:27,11,20,.550,3,5,.600,8,15,.533,.625,14,17,.824,1,9,10,8,0,0,4,5,39,31.2,2
57,443,58,2025-02-26,OKC,@,BRK,W 129-121,*,33:30,7,11,.636,1,2,.500,6,9,.667,.682,12,13,.923,2,4,6,5,2,0,3,2,27,26.0,-15
58,444,59,2025-02-28,OKC,@,ATL,W 135-119,*,34:25,12,23,.522,3,7,.429,9,16,.563,.587,4,4,1.000,0,3,3,5,2,0,1,0,31,25.1,23
59,445,60,2025-03-02,OKC,@,SAS,W 146-132,*,31:48,10,19,.526,3,5,.600,7,14,.500,.605,8,9,.889,2,2,4,8,1,2,0,1,31,30.9,15
60,446,61,2025-03-03,OKC,,HOU,W 137-128,*,35:38,18,30,.600,5,9,.556,13,21,.619,.683,10,10,1.000,2,3,5,7,1,1,2,1,51,43.7,6
61,447,62,2025-03-05,OKC,@,MEM,W 120-103,*,34:43,14,25,.560,3,5,.600,11,20,.550,.620,10,10,1.000,0,2,2,8,2,0,4,5,41,31.3,19
62,448,64,2025-03-09,OKC,,DEN,W 127-103,*,35:25,15,32,.469,2,11,.182,13,21,.619,.500,8,8,1.000,2,6,8,5,0,3,1,3,40,30.2,11
63,449,65,2025-03-10,OKC,,DEN,L 127-140,*,36:13,8,14,.571,3,7,.429,5,7,.714,.679,6,6,1.000,1,2,3,7,1,2,3,2,25,23.2,-18
64,450,66,2025-03-12,OKC,@,BOS,W 118-112,*,38:35,11,20,.550,2,7,.286,9,13,.692,.600,10,11,.909,1,4,5,7,1,0,5,3,34,25.6,3
65,451,67,2025-03-15,OKC,@,DET,W 113-107,*,37:55,17,26,.654,4,6,.667,13,20,.650,.731,10,10,1.000,0,4,4,6,3,1,2,1,48,43.3,18
66,452,68,2025-03-16,OKC,@,MIL,W 121-105,*,33:35,11,27,.407,0,5,.000,11,22,.500,.407,9,11,.818,1,1,2,8,0,1,1,1,31,21.6,8
