Rk,Gcar,Gtm,Date,Team,AWAY,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
35,35,35,2021-02-28,55403,0,85004,L 99-118,*,35:28,8,22,0.364,2,8,0.25,6,14,0.429,0.409,6,6,1.0,0,5,5,1,3,0,4,3,24,11.8,-15.0
36,36,36,2021-03-03,55403,0,28202,L 102-135,*,33:09,8,23,0.348,1,10,0.1,7,13,0.538,0.37,2,2,1.0,3,2,5,3,2,0,4,2,19,8.1,-24.0
37,37,37,2021-03-11,55403,1,70112,W 135-105,*,37:21,10,22,0.455,2,5,0.4,8,17,0.471,0.5,5,6,0.833,0,4,4,2,3,0,3,3,27,16.6,11.0
38,38,38,2021-03-13,55403,0,97227,L 121-125,*,29:29,8,18,0.444,3,7,0.429,5,11,0.455,0.528,2,4,0.5,0,8,8,3,1,0,3,4,21,11.7,-6.0
39,39,39,2021-03-14,55403,0,97227,W 114-112,*,36:36,12,24,0.5,6,14,0.429,6,10,0.6,0.625,4,4,1.0,0,4,4,2,1,0,2,3,34,22.4,-7.0
40,40,40,2021-03-16,55403,1,90015,L 121-137,*,38:26,11,22,0.5,3,7,0.429,8,15,0.533,0.568,4,6,0.667,2,2,4,1,1,0,2,1,29,18.5,-17.0
41,41,41,2021-03-18,55403,1,85004,W 123-119,*,38:17,15,31,0.484,4,13,0.308,11,18,0.611,0.548,8,13,0.615,3,4,7,3,2,0,2,2,42,28.9,9.0
42,42,42,2021-03-19,55403,1,85004,L 101-113,*,36:10,4,18,0.222,3,8,0.375,1,10,0.1,0.306,0,0,,2,8,10,6,1,1,7,2,11,1.9,-12.0
43,43,43,2021-03-22,55403,0,73102,L 103-112,*,32:10,6,16,0.375,2,7,0.286,4,9,0.444,0.438,2,4,0.5,1,1,2,3,1,0,2,1,16,8.1,-17.0
44,44,44,2021-03-24,55403,0,75219,L 108-128,*,37:15,9,23,0.391,3,12,0.25,6,11,0.545,0.457,8,9,0.889,0,5,5,3,1,0,0,3,29,19.5,-7.0
45,45,45,2021-03-26,55403,0,77002,W 107-101,*,33:05,4,17,0.235,2,7,0.286,2,10,0.2,0.294,2,2,1.0,0,6,6,2,1,0,1,1,12,4.5,-12.0
46,46,46,2021-03-27,55403,0,77002,L 107-129,*,34:07,11,22,0.5,3,9,0.333,8,13,0.615,0.568,2,3,0.667,1,3,4,2,1,0,1,1,27,18.2,-5.0
47,47,47,2021-03-29,55403,1,11217,L 107-112,*,35:01,9,22,0.409,0,7,0.0,9,15,0.6,0.409,5,7,0.714,3,7,10,0,3,1,4,5,23,12.3,5.0
48,48,48,2021-03-31,55403,0,10001,W 102-101,*,35:32,9,16,0.563,2,7,0.286,7,9,0.778,0.625,4,5,0.8,1,1,2,3,3,4,3,3,24,20.7,14.0
49,49,49,2021-04-02,55403,1,38103,L 108-120,*,30:59,9,14,0.643,2,3,0.667,7,11,0.636,0.714,2,2,1.0,1,2,3,6,1,2,3,1,22,20.3,-5.0
50,50,50,2021-04-03,55403,1,19148,L 113-122,*,41:18,10,23,0.435,3,7,0.429,7,16,0.438,0.5,4,4,1.0,1,0,1,1,1,0,4,1,27,12.9,-9.0
51,51,51,2021-04-05,55403,0,95814,W 116-106,*,37:33,5,15,0.333,3,10,0.3,2,5,0.4,0.433,6,7,0.857,1,7,8,5,2,0,7,1,19,11.0,15.0
52,52,52,2021-04-07,55403,1,46225,L 137-141,*,33:52,11,21,0.524,2,5,0.4,9,16,0.563,0.571,3,5,0.6,3,2,5,3,1,0,2,1,27,19.3,5.0
53,53,53,2021-04-09,55403,1,02114,L 136-145 (OT),*,40:26,7,12,0.583,2,6,0.333,5,6,0.833,0.667,8,8,1.0,1,4,5,5,1,0,3,3,24,20.6,-1.0
54,54,54,2021-04-11,55403,0,60612,W 121-117,*,35:49,5,14,0.357,2,5,0.4,3,9,0.333,0.429,3,3,1.0,0,5,5,2,3,0,2,0,15,11.1,4.0
55,55,55,2021-04-13,55403,0,11217,L 97-127,*,33:12,8,22,0.364,2,11,0.182,6,11,0.545,0.409,9,12,0.75,1,7,8,2,1,1,1,2,27,17.7,-39.0
56,56,56,2021-04-14,55403,0,53203,L 105-130,*,30:54,8,21,0.381,5,11,0.455,3,10,0.3,0.5,3,5,0.6,0,0,0,3,3,0,2,0,24,14.8,-21.0
57,57,57,2021-04-16,55403,0,33132,W 119-111,*,30:20,5,13,0.385,2,6,0.333,3,7,0.429,0.462,0,0,,0,4,4,5,1,0,1,0,12,9.6,19.0
58,58,58,2021-04-18,55403,1,90015,L 105-124,*,28:40,6,16,0.375,5,11,0.455,1,5,0.2,0.531,6,7,0.857,0,6,6,3,0,0,1,4,23,15.1,-17.0
59,59,59,2021-04-20,55403,1,95814,W 134-120,*,37:54,11,21,0.524,5,12,0.417,6,9,0.667,0.643,1,1,1.0,0,4,4,3,3,1,3,2,28,20.9,4.0
60,60,60,2021-04-21,55403,1,95814,L 125-128,*,27:57,4,10,0.4,2,7,0.286,2,3,0.667,0.5,6,8,0.75,0,1,1,2,0,0,2,1,16,9.1,-3.0
61,61,61,2021-04-24,55403,1,84101,W 101-96,*,36:09,9,19,0.474,4,10,0.4,5,9,0.556,0.579,1,3,0.333,1,8,9,4,5,0,2,1,23,21.0,5.0
62,62,62,2021-04-26,55403,0,84101,W 105-104,*,37:44,5,17,0.294,1,10,0.1,4,7,0.571,0.324,3,3,1.0,1,8,9,4,1,0,3,2,14,7.2,1.0
63,63,63,2021-04-27,55403,1,77002,W 114-107,*,33:04,9,22,0.409,1,8,0.125,8,14,0.571,0.432,0,3,0.0,2,7,9,2,3,2,3,1,19,11.9,2.0
64,64,64,2021-04-29,55403,0,94607,W 126-114,*,34:30,10,19,0.526,3,6,0.5,7,13,0.538,0.605,2,3,0.667,0,5,5,3,0,1,2,4,25,16.0,5.0
65,65,65,2021-05-01,55403,0,70112,L 136-140 (OT),*,38:12,9,21,0.429,2,7,0.286,7,14,0.5,0.476,9,11,0.818,2,7,9,6,0,1,6,3,29,18.3,-8.0
66,66,66,2021-05-05,55403,0,38103,L 135-139,*,38:14,17,22,0.773,8,9,0.889,9,13,0.692,0.955,0,1,0.0,1,5,6,7,1,1,3,4,42,37.2,11.0
67,67,67,2021-05-07,55403,1,33132,L 112-121,*,41:21,10,19,0.526,2,9,0.222,8,10,0.8,0.579,3,3,1.0,2,4,6,3,0,1,5,4,25,14.5,-1.0
68,68,68,2021-05-09,55403,1,32801,W 128-96,*,28:58,7,11,0.636,2,6,0.333,5,5,1.0,0.727,0,1,0.0,1,9,10,5,0,1,1,2,16,16.5,25.0
69,69,69,2021-05-11,55403,1,48226,W 119-100,*,34:05,7,16,0.438,2,6,0.333,5,10,0.5,0.5,6,9,0.667,1,1,2,2,2,0,4,3,22,11.6,30.0
70,70,70,2021-05-13,55403,0,80204,L 103-114,*,39:29,8,16,0.5,4,9,0.444,4,7,0.571,0.625,9,12,0.75,1,6,7,5,0,2,1,3,29,25.0,-6.0
71,71,71,2021-05-15,55403,0,02114,L 108-124,*,33:50,8,18,0.444,1,9,0.111,7,9,0.778,0.472,6,6,1.0,0,4,4,6,3,0,2,1,23,19.6,-12.0
72,72,72,2021-05-16,55403,0,75219,W 136-121,*,38:13,10,21,0.476,5,9,0.556,5,12,0.417,0.595,5,5,1.0,0,0,0,4,0,2,1,1,30,22.1,9.0
1,73,1,2021-10-20,55403,0,77002,W 124-106,*,31:11,10,21,0.476,6,12,0.5,4,9,0.444,0.619,3,4,0.75,2,4,6,3,1,0,4,2,29,18.8,26.0
2,74,2,2021-10-23,55403,0,70112,W 96-89,*,36:57,8,22,0.364,3,8,0.375,5,14,0.357,0.432,0,0,,3,6,9,5,1,1,1,1,19,14.5,10.0
3,75,3,2021-10-25,55403,0,70112,L 98-107,*,40:28,10,23,0.435,4,11,0.364,6,12,0.5,0.522,4,4,1.0,1,8,9,3,1,0,3,5,28,17.1,5.0
4,76,4,2021-10-27,55403,1,53203,W 113-108,*,33:14,9,24,0.375,2,10,0.2,7,14,0.5,0.417,5,6,0.833,1,6,7,3,1,0,2,2,25,14.2,-2.0
5,77,5,2021-10-30,55403,0,80204,L 91-93,*,34:08,6,19,0.316,0,6,0.0,6,13,0.462,0.316,2,2,1.0,4,7,11,1,0,0,3,1,14,5.3,-14.0
6,78,6,2021-11-01,55403,0,32801,L 97-115,*,36:43,10,22,0.455,2,8,0.25,8,14,0.571,0.5,2,4,0.5,2,4,6,3,2,0,2,1,24,16.1,-11.0
7,79,7,2021-11-03,55403,0,90015,L 115-126,*,38:02,11,21,0.524,3,10,0.3,8,11,0.727,0.595,3,3,1.0,1,2,3,6,3,1,6,1,28,20.5,9.0
8,80,8,2021-11-05,55403,0,90015,L 84-104,*,31:38,7,22,0.318,3,12,0.25,4,10,0.4,0.386,0,1,0.0,0,1,1,3,2,3,2,4,17,6.9,1.0
9,81,9,2021-11-08,55403,1,38103,L 118-125 (OT),*,42:59,9,22,0.409,4,9,0.444,5,13,0.385,0.5,5,7,0.714,2,3,5,3,3,0,4,4,27,16.2,-16.0
10,82,10,2021-11-10,55403,1,94607,L 110-123,*,41:45,16,27,0.593,7,13,0.538,9,14,0.643,0.722,9,12,0.75,2,4,6,5,2,0,6,1,48,36.0,-3.0
11,83,11,2021-11-12,55403,1,90015,W 107-83,*,32:00,4,11,0.364,1,5,0.2,3,6,0.5,0.409,0,0,,0,3,3,1,1,0,5,2,9,-0.3,5.0
12,84,12,2021-11-13,55403,1,90015,L 102-129,*,34:00,9,22,0.409,2,6,0.333,7,16,0.438,0.455,1,2,0.5,3,8,11,3,0,0,4,1,21,11.0,-18.0
13,85,13,2021-11-15,55403,0,85004,L 96-99,*,39:11,2,11,0.182,1,6,0.167,1,5,0.2,0.227,4,6,0.667,3,9,12,6,1,3,6,5,9,5.4,-5.0
14,86,14,2021-11-17,55403,0,95814,W 107-97,*,39:31,11,24,0.458,4,10,0.4,7,14,0.5,0.542,0,0,,1,4,5,1,0,1,1,4,26,14.3,10.0
15,87,15,2021-11-18,55403,0,78219,W 115-90,*,33:00,5,11,0.455,3,8,0.375,2,3,0.667,0.591,0,0,,2,3,5,6,2,2,4,4,13,11.6,12.0
16,88,16,2021-11-20,55403,0,38103,W 138-95,*,26:02,8,10,0.8,5,6,0.833,3,4,0.75,1.05,2,2,1.0,0,0,0,2,0,0,1,3,23,18.4,36.0
17,89,17,2021-11-22,55403,1,70112,W 110-96,*,33:07,6,16,0.375,3,9,0.333,3,7,0.429,0.469,3,5,0.6,2,5,7,1,3,1,3,1,18,12.3,27.0
18,90,18,2021-11-24,55403,0,33132,W 113-101,*,43:09,13,27,0.481,6,15,0.4,7,12,0.583,0.593,1,1,1.0,1,13,14,6,3,1,5,4,33,25.2,19.0
19,91,19,2021-11-26,55403,1,28202,L 115-133,*,27:31,4,9,0.444,1,4,0.25,3,5,0.6,0.5,2,3,0.667,1,4,5,2,1,0,2,2,11,7.4,-15.0
20,92,20,2021-11-27,55403,1,19148,W 121-120 (2OT),*,47:40,8,21,0.381,1,8,0.125,7,13,0.538,0.405,2,2,1.0,0,6,6,7,3,1,4,1,19,13.5,8.0
21,93,21,2021-11-29,55403,0,46225,W 100-98,*,39:22,7,19,0.368,2,7,0.286,5,12,0.417,0.421,5,6,0.833,1,8,9,5,3,0,0,3,21,18.5,-2.0
22,94,22,2021-12-01,55403,1,20004,L 107-115,*,38:25,7,17,0.412,4,9,0.444,3,8,0.375,0.529,7,8,0.875,0,3,3,3,1,1,3,0,25,17.2,-5.0
23,95,23,2021-12-03,55403,1,11217,L 105-110,*,36:50,7,16,0.438,1,7,0.143,6,9,0.667,0.469,4,4,1.0,0,2,2,4,3,0,8,1,19,8.6,-12.0
24,96,24,2021-12-06,55403,0,30313,L 110-121,*,40:03,6,19,0.316,2,6,0.333,4,13,0.308,0.368,6,6,1.0,0,1,1,7,2,3,4,1,20,14.0,-13.0
25,97,25,2021-12-08,55403,0,84101,L 104-136,*,33:45,7,16,0.438,4,8,0.5,3,8,0.375,0.563,0,2,0.0,0,2,2,5,1,0,1,3,18,11.7,-18.0
26,98,26,2021-12-10,55403,0,44115,L 106-123,*,32:33,6,17,0.353,1,8,0.125,5,9,0.556,0.382,0,0,,1,3,4,2,2,1,3,1,13,5.8,-32.0
27,99,27,2021-12-12,55403,1,97227,W 116-111,*,29:07,7,13,0.538,2,7,0.286,5,6,0.833,0.615,8,9,0.889,0,4,4,3,1,0,2,4,24,18.0,5.0
28,100,28,2021-12-15,55403,1,80204,W 124-107,*,33:34,14,21,0.667,10,14,0.714,4,7,0.571,0.905,0,0,,0,5,5,1,1,1,2,2,38,30.0,18.0
29,101,35,2021-12-31,55403,1,84101,L 108-120,*,31:31,9,21,0.429,4,10,0.4,5,11,0.455,0.524,4,5,0.8,0,3,3,2,0,0,2,6,26,12.4,-1.0
30,102,36,2022-01-02,55403,1,90015,L 103-108,*,37:38,7,19,0.368,0,6,0.0,7,13,0.538,0.368,4,6,0.667,2,5,7,4,1,1,8,3,18,4.9,0.0
31,103,37,2022-01-03,55403,1,90015,W 122-104,*,32:53,11,17,0.647,5,10,0.5,6,7,0.857,0.794,1,1,1.0,0,2,2,4,1,1,4,1,28,21.2,23.0
32,104,38,2022-01-05,55403,0,73102,W 98-90,*,32:25,8,17,0.471,4,10,0.4,4,7,0.571,0.588,2,3,0.667,2,3,5,2,5,0,2,3,22,18.4,20.0
33,105,39,2022-01-07,55403,1,73102,W 135-105,*,29:22,9,16,0.563,6,9,0.667,3,7,0.429,0.75,0,0,,0,6,6,7,1,1,0,1,24,24.4,31.0
34,106,40,2022-01-09,55403,1,77002,W 141-123,*,34:08,7,17,0.412,2,8,0.25,5,9,0.556,0.471,3,3,1.0,0,3,3,6,2,2,2,3,19,15.2,22.0
35,107,41,2022-01-11,55403,1,70112,L 125-128,*,36:57,10,21,0.476,6,12,0.5,4,9,0.444,0.619,2,2,1.0,2,2,4,5,1,0,3,3,28,19.6,-2.0
36,108,42,2022-01-13,55403,1,38103,L 108-116,*,38:04,9,20,0.45,5,11,0.455,4,9,0.444,0.575,7,7,1.0,0,2,2,4,1,0,3,2,30,20.2,-2.0
37,109,43,2022-01-16,55403,0,94607,W 119-99,*,27:54,3,8,0.375,2,4,0.5,1,4,0.25,0.5,1,1,1.0,0,1,1,2,1,1,2,0,9,6.0,2.0
38,110,44,2022-01-18,55403,1,10001,W 112-110,*,39:20,8,17,0.471,2,9,0.222,6,8,0.75,0.529,3,4,0.75,0,3,3,3,2,0,4,3,21,11.7,8.0
39,111,45,2022-01-19,55403,1,30313,L 122-134,*,23:49,7,16,0.438,4,10,0.4,3,6,0.5,0.563,2,2,1.0,2,3,5,0,0,0,0,2,20,13.1,-1.0
40,112,46,2022-01-23,55403,0,11217,W 136-125,*,30:52,8,17,0.471,4,8,0.5,4,9,0.444,0.588,5,6,0.833,0,1,1,4,2,0,1,2,25,19.2,6.0
41,113,47,2022-01-25,55403,1,97227,W 109-107,*,38:44,14,27,0.519,5,13,0.385,9,14,0.643,0.611,7,11,0.636,1,8,9,0,3,3,1,4,40,30.7,14.0
42,114,48,2022-01-27,55403,1,94607,L 115-124,*,37:20,8,18,0.444,2,11,0.182,6,7,0.857,0.5,9,9,1.0,2,4,6,6,1,2,3,2,27,23.0,-11.0
43,115,49,2022-01-28,55403,1,85004,L 124-134,*,37:26,9,20,0.45,4,11,0.364,5,9,0.556,0.55,5,6,0.833,0,5,5,10,4,1,1,3,27,27.2,6.0
44,116,50,2022-01-30,55403,0,84101,W 126-106,*,35:35,6,16,0.375,2,9,0.222,4,7,0.571,0.438,1,1,1.0,0,3,3,4,1,0,5,0,15,5.9,15.0
45,117,51,2022-02-01,55403,0,80204,W 130-115,*,25:37,2,8,0.25,1,6,0.167,1,2,0.5,0.313,0,0,,0,0,0,2,0,1,0,1,5,1.9,3.0
46,118,52,2022-02-03,55403,1,48226,W 128-117,*,34:11,9,21,0.429,2,9,0.222,7,12,0.583,0.476,5,5,1.0,0,3,3,1,1,0,2,3,25,13.3,0.0
47,119,53,2022-02-06,55403,0,48226,W 118-105,*,34:59,4,12,0.333,2,6,0.333,2,6,0.333,0.417,7,9,0.778,0,2,2,5,2,0,0,3,17,14.3,-1.0
48,120,54,2022-02-08,55403,1,95814,W 134-114,*,25:37,2,12,0.167,0,3,0.0,2,9,0.222,0.167,1,2,0.5,1,2,3,3,1,0,2,2,5,-1.4,6.0
49,121,55,2022-02-09,55403,1,95814,L 119-132,*,37:54,10,25,0.4,3,9,0.333,7,16,0.438,0.46,3,4,0.75,0,1,1,1,0,1,2,4,26,10.2,3.0
50,122,56,2022-02-11,55403,1,60612,L 122-134,*,37:05,12,22,0.545,3,9,0.333,9,13,0.692,0.614,4,6,0.667,0,6,6,8,0,1,4,2,31,22.9,-3.0
