Rk,Gcar,Gtm,Date,Team,AWAY,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
44,44,44,2019-01-16,90015,0,84101,L 109-129,*,22:04,4,8,0.5,0,2,0.0,4,6,0.667,0.5,0,0,,0,1,1,2,0,0,4,1,8,1.3,-19.0
45,45,45,2019-01-18,90015,0,94607,L 94-112,*,42:30,7,17,0.412,0,3,0.0,7,14,0.5,0.412,10,10,1.0,1,2,3,5,3,0,2,2,24,19.9,-10.0
46,46,46,2019-01-20,90015,1,78219,W 103-95,*,37:40,3,15,0.2,1,2,0.5,2,13,0.154,0.233,0,0,,1,3,4,3,0,0,3,3,7,-2.8,-4.0
47,47,47,2019-01-22,90015,1,75219,L 98-106,*,20:22,4,14,0.286,0,2,0.0,4,12,0.333,0.286,0,0,,0,1,1,1,0,1,0,1,8,1.1,5.0
48,48,48,2019-01-23,90015,1,33132,W 111-99,*,30:50,5,10,0.5,0,1,0.0,5,9,0.556,0.5,0,0,,0,2,2,3,1,0,1,3,10,6.5,1.0
49,49,49,2019-01-25,90015,1,60612,W 106-101,*,21:50,2,6,0.333,0,2,0.0,2,4,0.5,0.333,2,3,0.667,0,0,0,5,0,0,2,1,6,3.3,-7.0
50,50,50,2019-01-27,90015,0,95814,W 122-108,*,31:14,5,9,0.556,0,1,0.0,5,8,0.625,0.556,7,7,1.0,2,2,4,5,2,0,1,3,17,18.0,-2.0
51,51,51,2019-01-28,90015,0,30313,L 118-123,*,24:27,5,7,0.714,1,2,0.5,4,5,0.8,0.786,0,0,,1,1,2,2,2,0,2,4,11,8.9,-6.0
52,52,52,2019-01-31,90015,0,90015,L 120-123 (OT),*,21:12,4,12,0.333,1,4,0.25,3,8,0.375,0.375,1,2,0.5,0,2,2,3,2,0,0,3,10,6.3,-12.0
53,53,53,2019-02-02,90015,1,48226,W 111-101,*,30:01,4,9,0.444,1,3,0.333,3,6,0.5,0.5,5,8,0.625,1,6,7,5,3,1,2,4,14,14.2,9.0
54,54,54,2019-02-03,90015,1,51300,L 103-121,*,26:11,9,15,0.6,0,0,,9,15,0.6,0.6,1,2,0.5,1,4,5,3,1,2,1,0,19,17.1,-12.0
55,55,55,2019-02-05,90015,1,28202,W 117-115,*,17:39,2,8,0.25,0,0,,2,8,0.25,0.25,2,2,1.0,2,0,2,3,0,0,0,0,6,4.7,-18.0
56,56,56,2019-02-07,90015,1,46225,L 92-116,*,26:00,2,4,0.5,0,1,0.0,2,3,0.667,0.5,4,4,1.0,1,0,1,6,0,1,5,4,8,5.0,-9.0
57,57,57,2019-02-09,90015,1,02114,W 123-112,*,25:49,5,8,0.625,1,2,0.5,4,6,0.667,0.688,3,4,0.75,1,3,4,5,2,1,5,3,14,11.6,11.0
58,58,58,2019-02-11,90015,1,55403,L 120-130,*,22:00,4,8,0.5,2,3,0.667,2,5,0.4,0.625,0,0,,0,1,1,1,1,0,3,2,10,4.2,-17.0
59,59,59,2019-02-13,90015,0,85004,W 134-107,*,21:38,4,7,0.571,0,1,0.0,4,6,0.667,0.571,2,4,0.5,1,3,4,3,2,1,1,1,10,10.9,20.0
60,60,60,2019-02-22,90015,1,38103,W 112-106,*,15:21,1,4,0.25,0,0,,1,4,0.25,0.25,4,4,1.0,0,2,2,4,1,0,3,2,6,4.2,-2.0
61,61,61,2019-02-24,90015,1,80204,L 96-123,*,29:49,0,9,0.0,0,3,0.0,0,6,0.0,0.0,1,2,0.5,0,1,1,4,2,1,4,2,1,-4.7,-24.0
62,62,62,2019-02-25,90015,0,75219,W 121-112,*,17:25,0,4,0.0,0,3,0.0,0,1,0.0,0.0,0,0,,0,2,2,0,2,0,0,0,0,-0.2,-8.0
63,63,63,2019-02-27,90015,1,84101,L 105-111,*,19:20,6,8,0.75,1,2,0.5,5,6,0.833,0.813,0,0,,0,1,1,1,1,1,0,5,13,10.5,-1.0
64,64,64,2019-03-01,90015,1,95814,W 116-109,*,32:23,6,13,0.462,3,3,1.0,3,10,0.3,0.577,0,0,,2,4,6,1,1,0,1,4,15,10.0,0.0
65,65,65,2019-03-03,90015,0,10001,W 128-107,*,29:13,6,9,0.667,2,3,0.667,4,6,0.667,0.778,1,1,1.0,0,3,3,4,1,0,1,3,15,13.6,19.0
66,66,66,2019-03-04,90015,1,90015,W 113-105,*,24:06,5,9,0.556,1,2,0.5,4,7,0.571,0.611,3,3,1.0,0,1,1,4,0,2,0,1,14,13.8,-1.0
67,67,67,2019-03-08,90015,0,73102,W 118-110,*,25:37,3,7,0.429,1,2,0.5,2,5,0.4,0.5,2,2,1.0,0,1,1,1,1,0,1,4,9,4.7,-4.0
68,68,68,2019-03-11,90015,0,02114,W 140-115,*,21:54,4,7,0.571,1,1,1.0,3,6,0.5,0.643,3,3,1.0,2,3,5,3,1,0,4,1,12,9.7,1.0
69,69,69,2019-03-12,90015,0,97227,L 104-125,*,26:56,6,11,0.545,1,1,1.0,5,10,0.5,0.591,2,4,0.5,1,1,2,4,2,0,3,3,15,10.5,-12.0
70,70,70,2019-03-15,90015,0,60612,W 128-121,*,29:54,7,12,0.583,1,2,0.5,6,10,0.6,0.625,2,4,0.5,1,6,7,7,3,1,1,3,17,19.5,18.0
71,71,71,2019-03-17,90015,0,11217,W 119-116,*,35:34,5,12,0.417,3,5,0.6,2,7,0.286,0.542,1,2,0.5,0,2,2,10,0,0,2,3,14,11.6,18.0
72,72,72,2019-03-19,90015,0,46225,W 115-109,*,28:35,6,9,0.667,1,2,0.5,5,7,0.714,0.722,4,6,0.667,0,3,3,3,2,0,0,1,17,16.9,6.0
73,73,73,2019-03-22,90015,1,44115,W 110-108,*,34:32,5,11,0.455,1,1,1.0,4,10,0.4,0.5,5,5,1.0,1,1,2,5,2,0,1,2,16,15.0,4.0
74,74,74,2019-03-24,90015,1,10001,W 124-113,*,37:44,3,10,0.3,0,4,0.0,3,6,0.5,0.3,4,4,1.0,0,2,2,8,1,1,1,3,10,9.9,6.0
75,75,75,2019-03-26,90015,1,55403,W 122-111,*,30:46,4,8,0.5,0,1,0.0,4,7,0.571,0.5,2,2,1.0,1,3,4,4,1,0,0,3,10,10.2,8.0
76,76,76,2019-03-28,90015,1,53203,L 118-128,*,31:46,8,15,0.533,1,2,0.5,7,13,0.538,0.567,4,5,0.8,1,5,6,2,1,2,3,2,21,15.5,-16.0
77,77,77,2019-03-30,90015,0,44115,W 132-108,*,27:40,9,12,0.75,3,3,1.0,6,9,0.667,0.875,1,2,0.5,1,1,2,8,1,0,1,1,22,23.0,7.0
78,78,78,2019-03-31,90015,0,38103,W 113-96,*,28:13,2,6,0.333,0,0,,2,6,0.333,0.333,2,2,1.0,1,3,4,3,4,2,2,3,6,8.5,9.0
79,79,79,2019-04-03,90015,0,77002,L 103-135,*,32:55,8,16,0.5,1,3,0.333,7,13,0.538,0.531,3,5,0.6,2,2,4,4,2,0,3,2,20,14.2,-8.0
80,80,80,2019-04-05,90015,0,90015,L 117-122,*,37:00,10,19,0.526,0,4,0.0,10,15,0.667,0.526,0,0,,2,6,8,6,1,1,1,3,20,17.6,5.0
81,81,81,2019-04-07,90015,1,94607,L 104-131,*,29:34,5,10,0.5,0,1,0.0,5,9,0.556,0.5,2,3,0.667,0,1,1,3,1,0,0,0,12,10.0,-28.0
82,82,82,2019-04-10,90015,0,84101,W 143-137 (OT),*,24:06,3,6,0.5,0,0,,3,6,0.5,0.5,2,2,1.0,0,2,2,3,2,0,1,4,8,7.1,5.0
1,83,1,2019-10-23,73102,1,84101,L 95-100,*,36:46,10,23,0.435,3,7,0.429,7,16,0.438,0.5,3,6,0.5,0,2,2,1,1,0,1,2,26,13.2,-12.0
2,84,2,2019-10-25,73102,0,20004,L 85-97,*,36:04,10,17,0.588,2,4,0.5,8,13,0.615,0.647,6,8,0.75,0,7,7,4,2,3,2,2,28,25.5,-1.0
3,85,3,2019-10-27,73102,0,94607,W 120-92,*,29:40,8,14,0.571,1,5,0.2,7,9,0.778,0.607,2,4,0.5,0,9,9,4,0,2,3,1,19,15.1,27.0
4,86,4,2019-10-28,73102,1,77002,L 112-116,*,35:55,8,21,0.381,2,6,0.333,6,15,0.4,0.429,4,4,1.0,3,6,9,4,0,0,0,2,22,16.4,5.0
5,87,5,2019-10-30,73102,0,97227,L 99-102,*,35:47,3,13,0.231,0,2,0.0,3,11,0.273,0.231,7,10,0.7,3,5,8,3,1,0,4,2,13,5.8,-12.0
6,88,6,2019-11-02,73102,0,70112,W 115-104,*,35:31,8,14,0.571,3,5,0.6,5,9,0.556,0.679,4,5,0.8,1,7,8,4,0,1,1,0,23,21.3,12.0
7,89,7,2019-11-05,73102,0,32801,W 102-94,*,35:56,9,14,0.643,3,5,0.6,6,9,0.667,0.75,3,4,0.75,0,3,3,2,1,1,1,1,24,20.0,14.0
8,90,8,2019-11-07,73102,1,78219,L 112-121,*,34:01,9,18,0.5,0,1,0.0,9,17,0.529,0.5,3,3,1.0,0,1,1,3,0,0,2,1,21,12.0,-9.0
9,91,9,2019-11-09,73102,0,94607,W 114-108,*,36:33,6,15,0.4,0,3,0.0,6,12,0.5,0.4,0,0,,1,4,5,3,0,0,3,2,12,4.1,-2.0
10,92,10,2019-11-10,73102,0,53203,L 119-121,*,36:48,9,19,0.474,4,6,0.667,5,13,0.385,0.579,0,0,,1,5,6,6,2,0,2,1,22,18.3,-8.0
11,93,11,2019-11-12,73102,1,46225,L 85-111,*,28:13,3,12,0.25,1,3,0.333,2,9,0.222,0.292,4,4,1.0,3,3,6,0,1,0,3,1,11,4.4,-19.0
12,94,12,2019-11-15,73102,0,19148,W 127-119 (OT),*,40:25,9,19,0.474,1,3,0.333,8,16,0.5,0.5,5,6,0.833,0,2,2,3,2,0,2,2,24,15.8,1.0
13,95,13,2019-11-18,73102,1,90015,L 88-90,*,30:37,4,10,0.4,1,4,0.25,3,6,0.5,0.45,2,2,1.0,0,1,1,0,1,0,5,5,11,-0.1,0.0
14,96,14,2019-11-19,73102,1,90015,L 107-112,*,36:09,5,16,0.313,2,6,0.333,3,10,0.3,0.375,4,4,1.0,1,4,5,4,1,1,2,0,16,11.2,-9.0
15,97,15,2019-11-22,73102,0,90015,L 127-130,*,36:05,10,18,0.556,2,2,1.0,8,16,0.5,0.611,2,2,1.0,1,6,7,4,1,1,2,1,24,20.0,-3.0
16,98,16,2019-11-25,73102,1,94607,W 100-97,*,31:30,5,12,0.417,0,0,,5,12,0.417,0.417,2,2,1.0,0,5,5,3,2,1,3,3,12,7.7,13.0
17,99,17,2019-11-27,73102,1,97227,L 119-136,*,29:40,4,10,0.4,0,2,0.0,4,8,0.5,0.4,3,5,0.6,0,2,2,5,0,0,0,4,11,7.3,-26.0
18,100,18,2019-11-29,73102,0,70112,W 109-104,*,33:15,4,13,0.308,1,6,0.167,3,7,0.429,0.346,1,2,0.5,0,1,1,3,2,0,4,3,10,1.3,3.0
19,101,19,2019-12-01,73102,1,70112,W 107-104,*,33:05,5,17,0.294,2,8,0.25,3,9,0.333,0.353,5,6,0.833,1,8,9,2,1,0,2,2,17,9.4,5.0
20,102,20,2019-12-04,73102,0,46225,L 100-107,*,36:22,7,19,0.368,1,7,0.143,6,12,0.5,0.395,1,1,1.0,0,3,3,3,1,0,2,1,16,7.1,-19.0
21,103,21,2019-12-06,73102,0,55403,W 139-127 (OT),*,41:32,8,13,0.615,1,1,1.0,7,12,0.583,0.654,12,12,1.0,1,4,5,2,1,0,3,2,29,23.6,9.0
22,104,22,2019-12-08,73102,1,97227,W 108-96,*,38:16,5,14,0.357,2,4,0.5,3,10,0.3,0.429,9,12,0.75,0,9,9,3,1,0,1,2,21,16.0,6.0
23,105,23,2019-12-09,73102,1,84101,W 104-90,*,33:28,7,20,0.35,2,5,0.4,5,15,0.333,0.4,4,6,0.667,0,6,6,3,2,0,1,2,20,12.1,5.0
24,106,24,2019-12-11,73102,1,95814,L 93-94,*,35:33,4,11,0.364,0,1,0.0,4,10,0.4,0.364,6,8,0.75,0,4,4,4,1,1,3,3,14,8.6,-3.0
25,107,25,2019-12-14,73102,1,80204,L 102-110,*,37:44,7,13,0.538,0,1,0.0,7,12,0.583,0.538,2,2,1.0,0,4,4,3,0,0,2,4,16,9.4,-5.0
26,108,26,2019-12-16,73102,0,60612,W 109-106,*,34:24,1,3,0.333,0,1,0.0,1,2,0.5,0.333,5,8,0.625,0,3,3,2,1,0,5,0,7,2.4,-1.0
27,109,27,2019-12-18,73102,0,38103,W 126-122,*,38:42,7,16,0.438,0,3,0.0,7,13,0.538,0.438,6,6,1.0,2,7,9,1,2,2,1,1,20,17.8,14.0
28,110,28,2019-12-20,73102,0,85004,W 126-108,*,36:06,13,18,0.722,2,2,1.0,11,16,0.688,0.778,4,5,0.8,0,4,4,3,1,0,0,2,32,27.7,11.0
29,111,29,2019-12-22,73102,0,90015,W 118-112,*,34:29,12,25,0.48,2,3,0.667,10,22,0.455,0.52,6,6,1.0,0,3,3,5,2,0,2,2,32,22.9,16.0
30,112,30,2019-12-26,73102,0,38103,L 97-110,*,37:08,8,19,0.421,1,6,0.167,7,13,0.538,0.447,4,4,1.0,0,3,3,1,3,0,1,0,21,14.5,-9.0
31,113,31,2019-12-27,73102,1,28202,W 104-102 (OT),*,36:01,10,17,0.588,1,1,1.0,9,16,0.563,0.618,6,8,0.75,1,3,4,1,2,0,1,1,27,21.2,-1.0
32,114,32,2019-12-29,73102,1,51300,W 98-97,*,38:47,12,21,0.571,3,5,0.6,9,16,0.563,0.643,5,6,0.833,2,5,7,2,3,0,3,1,32,25.6,-6.0
33,115,33,2019-12-31,73102,0,75219,W 106-101,*,35:12,6,15,0.4,0,2,0.0,6,13,0.462,0.4,7,8,0.875,2,8,10,3,2,1,0,1,19,18.7,4.0
