Rk,Gcar,Gtm,Date,Team,AWAY,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
35,273,35,2020-01-04,80204,1,20004,L 114-128,*,34:32,13,19,0.684,3,7,0.429,10,12,0.833,0.763,10,10,1.0,0,1,1,4,2,1,2,2,39,33.9,1
36,274,36,2020-01-06,80204,1,30313,W 123-115,*,34:29,6,13,0.462,1,2,0.5,5,11,0.455,0.5,3,4,0.75,0,5,5,8,1,1,1,2,16,15.9,9
37,275,37,2020-01-08,80204,1,75219,W 107-106,*,31:24,7,18,0.389,0,3,0.0,7,15,0.467,0.389,0,0,,0,3,3,5,0,0,1,3,14,6.4,-1
38,276,38,2020-01-11,80204,0,44115,L 103-111,*,35:03,10,22,0.455,2,9,0.222,8,13,0.615,0.5,2,2,1.0,2,3,5,3,3,0,1,1,24,18.6,-4
39,277,39,2020-01-12,80204,0,90015,W 114-104,*,38:00,4,12,0.333,1,3,0.333,3,9,0.333,0.375,10,11,0.909,1,3,4,2,0,0,2,0,19,12.8,5
40,278,40,2020-01-15,80204,0,28202,W 100-86,*,14:39,2,7,0.286,0,2,0.0,2,5,0.4,0.286,1,1,1.0,0,1,1,1,2,0,3,0,5,0.9,4
41,279,51,2020-02-04,80204,0,97227,W 127-99,*,19:55,6,9,0.667,3,6,0.5,3,3,1.0,0.833,5,7,0.714,0,2,2,6,0,0,2,0,20,18.1,15
42,280,52,2020-02-05,80204,1,84101,W 98-95,*,42:33,12,26,0.462,4,9,0.444,8,17,0.471,0.538,3,4,0.75,1,1,2,4,0,1,3,2,31,17.9,5
43,281,53,2020-02-08,80204,1,85004,W 117-108,*,35:16,14,17,0.824,6,8,0.75,8,9,0.889,1.0,2,3,0.667,0,5,5,5,1,1,5,4,36,29.4,5
44,282,54,2020-02-10,80204,0,78219,W 127-120,*,34:22,11,21,0.524,2,8,0.25,9,13,0.692,0.571,2,2,1.0,0,2,2,6,1,0,2,4,26,17.9,-4
45,283,55,2020-02-12,80204,0,90015,L 116-120 (OT),*,44:04,13,25,0.52,3,8,0.375,10,17,0.588,0.58,3,4,0.75,0,3,3,10,0,0,2,2,32,24.4,-4
46,284,56,2020-02-21,80204,1,73102,L 101-113,*,37:32,8,16,0.5,1,5,0.2,7,11,0.636,0.531,4,4,1.0,1,5,6,4,1,1,5,0,21,14.7,-2
47,285,57,2020-02-23,80204,0,55403,W 128-116,*,35:08,8,14,0.571,2,8,0.25,6,6,1.0,0.643,1,2,0.5,0,1,1,6,1,0,3,1,19,14.1,21
48,286,58,2020-02-25,80204,0,48226,W 115-98,*,33:09,5,12,0.417,2,4,0.5,3,8,0.375,0.5,4,5,0.8,0,5,5,8,1,1,1,2,16,16.2,25
49,287,59,2020-02-28,80204,1,90015,L 103-132,*,26:20,5,12,0.417,1,3,0.333,4,9,0.444,0.458,0,0,,0,2,2,2,1,0,2,1,11,5.2,-16
50,288,60,2020-03-01,80204,0,51300,W 133-118,*,36:31,8,15,0.533,6,10,0.6,2,5,0.4,0.733,0,1,0.0,0,1,1,5,0,0,2,3,22,14.9,15
51,289,61,2020-03-03,80204,0,94607,L 100-116,*,37:44,3,14,0.214,0,6,0.0,3,8,0.375,0.214,8,8,1.0,1,5,6,3,1,0,1,2,14,8.9,-9
52,290,62,2020-03-05,80204,1,28202,W 114-112,*,34:46,6,14,0.429,2,6,0.333,4,8,0.5,0.5,4,4,1.0,1,2,3,6,1,0,1,1,18,15.7,-8
53,291,63,2020-03-07,80204,1,44115,L 102-104,*,30:48,7,14,0.5,3,7,0.429,4,7,0.571,0.607,0,0,,4,1,5,7,0,0,2,2,17,15.2,1
54,292,64,2020-03-09,80204,0,53203,W 109-95,*,38:32,9,17,0.529,3,6,0.5,6,11,0.545,0.618,0,0,,1,4,5,6,1,1,4,3,21,15.3,15
55,293,65,2020-03-11,80204,1,75219,L 97-113,*,38:29,10,22,0.455,3,11,0.273,7,11,0.636,0.523,2,2,1.0,0,6,6,5,1,0,4,2,25,15.1,-12
56,294,70,2020-08-08,80204,0,84101,W 134-132 (2OT),*,39:25,10,25,0.4,2,8,0.25,8,17,0.471,0.44,1,4,0.25,2,10,12,8,0,1,2,1,23,16.6,7
57,295,71,2020-08-10,80204,1,90015,L 121-124,*,24:33,6,10,0.6,0,2,0.0,6,8,0.75,0.6,2,2,1.0,1,3,4,3,2,0,1,0,14,14.1,-7
58,296,72,2020-08-12,80204,0,90015,L 111-124,*,25:06,3,8,0.375,2,7,0.286,1,1,1.0,0.5,2,2,1.0,0,3,3,6,0,0,0,2,10,9.9,1
59,297,73,2020-08-14,80204,1,51300,L 109-117,*,10:12,4,5,0.8,3,3,1.0,1,2,0.5,1.1,0,0,,0,0,0,1,1,0,0,2,11,10.0,-6
1,298,1,2020-12-23,80204,0,95814,L 122-124 (OT),*,34:27,1,9,0.111,0,5,0.0,1,4,0.25,0.111,7,7,1.0,0,4,4,1,2,0,2,6,9,2.6,3
2,299,2,2020-12-25,80204,0,90015,L 108-121,*,37:16,9,20,0.45,4,11,0.364,5,9,0.556,0.55,1,2,0.5,2,3,5,3,1,0,3,4,23,13.0,-3
3,300,3,2020-12-28,80204,0,77002,W 124-111,*,31:05,7,14,0.5,4,6,0.667,3,8,0.375,0.643,3,7,0.429,2,3,5,2,0,1,2,0,21,14.8,15
4,301,5,2021-01-01,80204,0,85004,L 103-106,*,40:34,12,22,0.545,4,8,0.5,8,14,0.571,0.636,3,3,1.0,0,4,4,5,2,0,3,2,31,23.3,10
5,302,6,2021-01-03,80204,1,55403,W 124-109,*,35:54,13,20,0.65,3,7,0.429,10,13,0.769,0.725,7,9,0.778,2,3,5,4,1,0,0,0,36,32.5,9
6,303,7,2021-01-05,80204,0,55403,W 123-116,*,31:48,3,7,0.429,1,4,0.25,2,3,0.667,0.5,6,6,1.0,0,1,1,3,0,0,2,4,13,8.1,7
7,304,8,2021-01-07,80204,0,75219,L 117-124 (OT),*,46:18,8,19,0.421,3,9,0.333,5,10,0.5,0.5,2,2,1.0,1,3,4,9,1,0,3,3,21,15.6,-10
8,305,9,2021-01-09,80204,1,19148,W 115-103,*,28:53,6,11,0.545,2,3,0.667,4,8,0.5,0.636,0,0,,0,1,1,4,1,0,2,2,14,10.0,19
9,306,10,2021-01-10,80204,1,10001,W 114-89,*,29:17,4,9,0.444,1,4,0.25,3,5,0.6,0.5,0,0,,0,0,0,3,0,0,0,2,9,5.6,11
10,307,11,2021-01-12,80204,1,11217,L 116-122,*,34:44,9,20,0.45,2,5,0.4,7,15,0.467,0.5,0,2,0.0,0,0,0,4,1,0,3,1,20,9.2,-12
11,308,12,2021-01-14,80204,0,94607,W 114-104,*,37:29,6,18,0.333,1,8,0.125,5,10,0.5,0.361,4,6,0.667,2,7,9,6,2,0,3,3,17,11.5,8
12,309,13,2021-01-17,80204,0,84101,L 105-109,*,42:10,11,27,0.407,4,11,0.364,7,16,0.438,0.481,4,5,0.8,2,3,5,4,0,1,0,2,30,20.1,6
13,310,14,2021-01-19,80204,0,73102,W 119-101,*,20:35,2,10,0.2,0,3,0.0,2,7,0.286,0.2,1,1,1.0,0,2,2,4,2,0,1,2,5,2.4,2
14,311,15,2021-01-22,80204,1,85004,W 130-126 (OT),*,40:26,8,19,0.421,0,5,0.0,8,14,0.571,0.421,2,2,1.0,1,6,7,9,3,1,4,4,18,14.8,8
15,312,16,2021-01-23,80204,1,85004,W 120-112 (2OT),*,43:18,10,22,0.455,3,7,0.429,7,15,0.467,0.523,3,4,0.75,0,6,6,5,0,1,2,1,26,17.8,-2
16,313,17,2021-01-25,80204,1,75219,W 117-113,*,25:07,7,11,0.636,2,4,0.5,5,7,0.714,0.727,0,0,,0,3,3,2,0,0,3,3,16,9.2,-1
17,314,18,2021-01-27,80204,1,33132,W 109-82,*,35:47,4,11,0.364,2,4,0.5,2,7,0.286,0.455,4,4,1.0,1,4,5,4,1,0,1,0,14,12.6,30
18,315,19,2021-01-29,80204,1,78219,L 109-119,*,35:13,9,14,0.643,2,4,0.5,7,10,0.7,0.714,0,0,,1,5,6,7,2,1,1,2,20,21.8,-9
19,316,20,2021-01-31,80204,0,84101,W 128-117,*,33:55,7,16,0.438,2,6,0.333,5,10,0.5,0.5,0,0,,0,4,4,5,1,0,1,3,16,11.1,13
20,317,21,2021-02-04,80204,1,90015,L 93-114,*,36:37,7,17,0.412,2,5,0.4,5,12,0.417,0.471,4,4,1.0,0,3,3,5,1,1,5,2,20,11.2,-17
21,318,23,2021-02-08,80204,0,53203,L 112-125,*,36:37,4,17,0.235,1,7,0.143,3,10,0.3,0.265,2,2,1.0,1,2,3,4,1,0,1,2,11,4.0,-3
22,319,24,2021-02-10,80204,0,44115,W 133-95,*,25:15,3,6,0.5,0,0,,3,6,0.5,0.5,2,4,0.5,0,4,4,4,1,0,2,1,8,6.8,24
23,320,25,2021-02-12,80204,0,73102,W 97-95,*,37:54,8,19,0.421,3,11,0.273,5,8,0.625,0.5,3,4,0.75,0,5,5,5,2,0,2,1,22,16.1,16
24,321,26,2021-02-14,80204,0,90015,W 122-105,*,34:23,7,15,0.467,4,10,0.4,3,5,0.6,0.6,7,7,1.0,1,5,6,4,0,0,3,3,25,18.1,27
25,322,27,2021-02-16,80204,1,02114,L 99-112,*,33:27,9,16,0.563,4,8,0.5,5,8,0.625,0.688,3,3,1.0,0,6,6,6,3,0,9,0,25,17.4,-1
26,323,28,2021-02-17,80204,1,20004,L 128-130,*,39:38,13,25,0.52,5,10,0.5,8,15,0.533,0.62,4,5,0.8,3,6,9,6,1,1,1,2,35,30.3,3
27,324,29,2021-02-19,80204,1,44115,W 120-103,*,38:15,21,25,0.84,8,10,0.8,13,15,0.867,1.0,0,0,,0,6,6,2,2,0,1,4,50,43.5,24
28,325,30,2021-02-21,80204,1,30313,L 115-123,*,34:50,11,20,0.55,3,8,0.375,8,12,0.667,0.625,5,6,0.833,1,3,4,4,2,0,2,4,30,22.8,-15
29,326,31,2021-02-23,80204,0,97227,W 111-106,*,38:02,7,18,0.389,4,8,0.5,3,10,0.3,0.5,6,6,1.0,1,4,5,8,2,1,1,0,24,23.4,10
30,327,32,2021-02-25,80204,0,20004,L 110-112,*,41:47,12,23,0.522,6,11,0.545,6,12,0.5,0.652,4,5,0.8,1,5,6,6,0,2,5,3,34,23.9,1
31,328,33,2021-02-27,80204,1,73102,W 126-96,*,30:48,9,15,0.6,4,6,0.667,5,9,0.556,0.733,4,4,1.0,1,1,2,5,0,0,2,1,26,21.2,30
32,329,34,2021-03-01,80204,1,60612,W 118-112,*,35:33,8,14,0.571,4,8,0.5,4,6,0.667,0.714,4,4,1.0,0,2,2,3,0,1,4,3,24,15.6,15
33,330,35,2021-03-02,80204,1,53203,W 128-97,*,37:59,10,17,0.588,1,5,0.2,9,12,0.75,0.618,3,3,1.0,1,2,3,6,2,0,1,2,24,21.8,17
34,331,36,2021-03-04,80204,1,46225,W 113-103,*,38:51,8,15,0.533,1,5,0.2,7,10,0.7,0.567,6,6,1.0,0,2,2,4,2,0,3,1,23,17.7,-2
35,332,37,2021-03-12,80204,1,38103,W 103-102,*,32:23,1,14,0.071,1,5,0.2,0,9,0.0,0.107,0,0,,0,3,3,5,2,0,1,1,3,-1.4,9
36,333,38,2021-03-13,80204,0,75219,L 103-116,*,35:39,4,13,0.308,1,5,0.2,3,8,0.375,0.346,1,1,1.0,1,1,2,5,1,0,2,1,10,5.6,-14
37,334,39,2021-03-15,80204,0,46225,W 121-106,*,36:10,6,13,0.462,3,5,0.6,3,8,0.375,0.577,1,1,1.0,3,3,6,8,0,0,3,0,16,14.9,12
38,335,40,2021-03-17,80204,0,28202,W 129-104,*,28:50,7,13,0.538,5,11,0.455,2,2,1.0,0.731,0,0,,0,2,2,5,4,0,0,1,19,20.4,17
39,336,41,2021-03-19,80204,0,60612,W 131-127 (OT),*,42:29,12,20,0.6,6,7,0.857,6,13,0.462,0.75,4,4,1.0,0,2,2,5,4,0,7,4,34,24.3,2
40,337,42,2021-03-21,80204,0,70112,L 108-113,*,34:32,9,16,0.563,3,6,0.5,6,10,0.6,0.656,2,2,1.0,1,2,3,7,1,0,1,5,23,19.6,-7
41,338,43,2021-03-23,80204,1,32801,W 110-99,*,37:46,8,21,0.381,2,5,0.4,6,16,0.375,0.429,3,3,1.0,2,2,4,4,2,0,2,1,21,13.9,3
42,339,44,2021-03-24,80204,1,51300,L 111-135,*,34:35,8,17,0.471,3,5,0.6,5,12,0.417,0.559,1,1,1.0,1,1,2,7,1,0,1,2,20,16.4,-19
43,340,45,2021-03-26,80204,1,70112,W 113-108,*,39:28,10,18,0.556,2,6,0.333,8,12,0.667,0.611,1,1,1.0,1,2,3,11,1,0,2,1,23,22.0,9
44,341,46,2021-03-28,80204,0,30313,W 126-102,*,30:56,7,11,0.636,1,4,0.25,6,7,0.857,0.682,2,3,0.667,0,2,2,4,1,1,4,1,17,12.4,23
45,342,47,2021-03-30,80204,0,19148,W 104-95,*,37:49,12,24,0.5,5,11,0.455,7,13,0.538,0.604,1,1,1.0,2,4,6,4,3,0,0,2,30,25.6,18
46,343,48,2021-04-01,80204,1,90015,W 101-94,*,38:38,9,18,0.5,3,6,0.5,6,12,0.5,0.583,2,2,1.0,1,7,8,2,0,0,1,0,23,17.2,4
47,344,49,2021-04-04,80204,0,32801,W 119-109,*,37:04,7,18,0.389,3,9,0.333,4,9,0.444,0.472,5,5,1.0,0,5,5,4,2,0,2,1,22,16.1,15
48,345,54,2021-04-12,80204,1,94607,L 107-116,*,33:10,5,15,0.333,1,5,0.2,4,10,0.4,0.367,6,6,1.0,1,3,4,4,3,1,4,2,17,11.8,-4
1,346,1,2022-10-19,80204,1,84101,L 102-123,*,25:55,5,13,0.385,1,4,0.25,4,9,0.444,0.423,1,1,1.0,1,1,2,1,2,0,3,0,12,5.6,-19
2,347,3,2022-10-22,80204,0,73102,W 122-117,*,27:30,6,12,0.5,1,4,0.25,5,8,0.625,0.542,3,4,0.75,0,4,4,5,2,0,5,0,16,11.3,10
3,348,4,2022-10-24,80204,1,97227,L 110-135,*,26:37,3,12,0.25,2,4,0.5,1,8,0.125,0.333,0,2,0.0,0,2,2,1,0,0,0,2,8,0.5,-15
4,349,5,2022-10-26,80204,0,90015,W 110-99,*,27:43,6,15,0.4,1,7,0.143,5,8,0.625,0.433,0,0,,0,4,4,6,2,0,4,1,13,7.9,17
5,350,6,2022-10-28,80204,0,84101,W 117-101,*,20:33,5,9,0.556,2,4,0.5,3,5,0.6,0.667,1,2,0.5,0,1,1,1,0,0,0,0,13,9.3,0
6,351,7,2022-10-30,80204,1,90015,L 110-121,*,31:31,9,21,0.429,3,7,0.429,6,14,0.429,0.5,0,0,,0,4,4,5,0,0,1,1,21,13.2,13
7,352,8,2022-11-03,80204,1,73102,W 122-110,*,32:57,8,19,0.421,4,6,0.667,4,13,0.308,0.526,4,4,1.0,1,4,5,2,0,0,2,0,24,15.2,2
8,353,9,2022-11-05,80204,0,78219,W 126-101,*,23:02,6,10,0.6,1,3,0.333,5,7,0.714,0.65,0,0,,1,0,1,9,0,0,1,0,13,14.4,17
9,354,10,2022-11-07,80204,1,78219,W 115-109,*,31:38,9,17,0.529,0,3,0.0,9,14,0.643,0.529,1,3,0.333,1,4,5,6,1,0,4,1,19,12.6,10
10,355,11,2022-11-09,80204,1,46225,W 122-119,*,29:47,6,15,0.4,1,2,0.5,5,13,0.385,0.433,5,5,1.0,3,5,8,4,3,0,3,0,18,16.3,-3
11,356,12,2022-11-11,80204,1,02114,L 112-131,*,34:42,6,17,0.353,1,5,0.2,5,12,0.417,0.382,1,2,0.5,0,4,4,10,0,0,0,2,14,11.5,-12
12,357,13,2022-11-13,80204,1,60612,W 126-103,*,32:10,9,18,0.5,2,6,0.333,7,12,0.583,0.556,3,3,1.0,1,1,2,2,2,0,2,2,23,15.6,10
13,358,14,2022-11-16,80204,0,10001,L 103-106,*,32:31,7,20,0.35,3,7,0.429,4,13,0.308,0.425,4,4,1.0,0,9,9,6,1,1,3,1,21,15.0,-1
14,359,17,2022-11-22,80204,0,48226,L 108-110,*,34:23,3,12,0.25,0,2,0.0,3,10,0.3,0.25,4,5,0.8,0,1,1,8,2,1,2,3,10,7.8,13
15,360,19,2022-11-25,80204,1,90015,W 114-104,*,33:36,9,21,0.429,3,9,0.333,6,12,0.5,0.5,0,0,,1,5,6,9,1,0,1,2,21,17.6,22
16,361,20,2022-11-28,80204,0,77002,W 129-113,*,25:28,11,17,0.647,4,8,0.5,7,9,0.778,0.765,5,6,0.833,0,2,2,5,1,1,2,3,31,25.7,7
17,362,21,2022-11-30,80204,0,77002,W 120-100,*,30:38,9,15,0.6,4,6,0.667,5,9,0.556,0.733,4,5,0.8,1,3,4,2,0,0,0,2,26,20.9,8
18,363,22,2022-12-02,80204,1,30313,L 109-117,*,33:17,7,14,0.5,2,5,0.4,5,9,0.556,0.571,4,5,0.8,0,3,3,7,1,0,2,2,20,16.6,-1
19,364,23,2022-12-04,80204,1,70112,L 106-121,*,32:38,6,17,0.353,3,8,0.375,3,9,0.333,0.441,3,4,0.75,0,4,4,5,0,2,3,2,18,10.4,-7
20,365,24,2022-12-06,80204,0,75219,L 115-116,*,30:18,2,11,0.182,0,5,0.0,2,6,0.333,0.182,7,9,0.778,0,2,2,5,1,0,2,5,11,4.4,15
21,366,25,2022-12-08,80204,1,97227,W 121-120,*,35:15,8,21,0.381,3,10,0.3,5,11,0.455,0.452,2,3,0.667,2,3,5,8,1,0,2,0,21,16.0,16
22,367,26,2022-12-10,80204,0,84101,W 115-110,*,36:19,13,19,0.684,1,3,0.333,12,16,0.75,0.711,3,3,1.0,1,3,4,5,0,0,1,2,30,25.2,11
23,368,27,2022-12-14,80204,0,20004,W 141-128,*,30:15,2,6,0.333,1,3,0.333,1,3,0.333,0.417,0,0,,0,4,4,6,0,0,0,2,5,6.2,19
24,369,28,2022-12-16,80204,1,90015,L 108-126,*,35:44,8,16,0.5,2,6,0.333,6,10,0.6,0.563,5,7,0.714,1,4,5,6,1,0,5,0,23,16.3,-18
25,370,29,2022-12-18,80204,0,28202,W 119-115,*,34:49,2,11,0.182,0,6,0.0,2,5,0.4,0.182,2,4,0.5,0,1,1,11,0,0,3,0,6,3.3,12
26,371,31,2022-12-23,80204,0,97227,W 120-107,*,39:19,9,17,0.529,3,5,0.6,6,12,0.5,0.618,4,6,0.667,0,8,8,12,2,0,3,2,25,24.9,20
27,372,32,2022-12-25,80204,0,85004,W 128-125 (OT),*,43:11,7,19,0.368,5,11,0.455,2,8,0.25,0.5,7,8,0.875,0,5,5,5,2,1,3,0,26,19.8,2
28,373,33,2022-12-27,80204,1,95814,W 113-106,*,37:49,7,15,0.467,3,7,0.429,4,8,0.5,0.567,8,8,1.0,1,4,5,7,2,0,1,1,25,24.7,5
29,374,35,2022-12-30,80204,0,33132,W 124-119,*,33:33,4,9,0.444,1,3,0.333,3,6,0.5,0.5,5,5,1.0,0,2,2,6,0,0,3,2,14,10.3,-9
30,375,37,2023-01-02,80204,1,55403,L 111-124,*,35:53,6,12,0.5,1,3,0.333,5,9,0.556,0.542,1,1,1.0,1,2,3,4,1,0,2,0,14,11.1,-5
31,376,38,2023-01-05,80204,0,90015,W 122-91,*,21:21,7,10,0.7,4,5,0.8,3,5,0.6,0.9,0,0,,0,4,4,1,0,0,0,2,18,14.9,21
32,377,39,2023-01-06,80204,0,44115,W 121-108,*,32:23,7,13,0.538,2,5,0.4,5,8,0.625,0.615,2,2,1.0,2,2,4,2,1,2,1,3,18,15.3,7
33,378,40,2023-01-09,80204,0,90015,W 122-109,*,35:33,13,29,0.448,5,9,0.556,8,20,0.4,0.534,3,4,0.75,4,3,7,4,2,0,3,2,34,23.2,3
34,379,41,2023-01-11,80204,0,85004,W 126-97,*,25:29,6,13,0.462,2,5,0.4,4,8,0.5,0.538,2,3,0.667,0,2,2,6,0,0,2,1,16,11.3,20
35,380,42,2023-01-13,80204,1,90015,W 115-103,*,39:06,8,17,0.471,4,7,0.571,4,10,0.4,0.588,4,4,1.0,3,5,8,4,0,0,3,0,24,18.7,3
36,381,43,2023-01-15,80204,0,32801,W 119-116,*,38:23,6,17,0.353,3,10,0.3,3,7,0.429,0.441,3,3,1.0,2,2,4,7,0,0,4,4,18,9.8,-9
37,382,44,2023-01-17,80204,0,97227,W 122-113,*,30:16,6,15,0.4,3,7,0.429,3,8,0.375,0.5,2,2,1.0,0,5,5,7,2,1,0,1,17,17.6,13
38,383,45,2023-01-18,80204,0,55403,W 122-118,*,33:18,10,18,0.556,2,5,0.4,8,13,0.615,0.611,6,6,1.0,0,2,2,4,2,0,1,0,28,23.8,-13
39,384,46,2023-01-20,80204,0,46225,W 134-111,*,29:28,4,8,0.5,2,2,1.0,2,6,0.333,0.625,7,7,1.0,5,5,10,14,2,0,3,1,17,26.4,15
40,385,47,2023-01-22,80204,0,73102,L 99-101,*,38:17,11,23,0.478,1,6,0.167,10,17,0.588,0.5,3,4,0.75,0,5,5,9,0,0,1,1,26,20.3,-4
41,386,48,2023-01-24,80204,1,70112,W 99-98,*,40:13,11,21,0.524,3,8,0.375,8,13,0.615,0.595,0,0,,0,1,1,7,3,0,2,0,25,20.9,6
42,387,50,2023-01-28,80204,1,19148,L 119-126,*,38:48,7,16,0.438,2,7,0.286,5,9,0.556,0.5,6,7,0.857,1,3,4,6,1,0,4,3,22,14.8,-14
43,388,51,2023-01-31,80204,0,70112,W 122-113,*,35:44,10,21,0.476,7,12,0.583,3,9,0.333,0.643,5,5,1.0,1,4,5,6,0,0,5,1,32,22.0,18
44,389,52,2023-02-02,80204,0,94607,W 134-117,*,30:17,12,23,0.522,3,11,0.273,9,12,0.75,0.587,6,8,0.75,0,5,5,8,1,0,1,3,33,26.8,14
45,390,53,2023-02-04,80204,0,30313,W 128-108,*,36:02,15,24,0.625,7,12,0.583,8,12,0.667,0.771,4,4,1.0,1,4,5,7,1,0,1,0,41,37.0,25
46,391,60,2023-02-23,80204,1,44115,W 115-109,*,33:10,6,19,0.316,3,11,0.273,3,8,0.375,0.395,1,2,0.5,0,1,1,9,2,0,2,2,16,10.5,13
47,392,61,2023-02-25,80204,1,38103,L 94-112,*,25:01,3,13,0.231,1,5,0.2,2,8,0.25,0.269,1,1,1.0,2,1,3,4,1,0,1,1,8,4.2,-13
48,393,62,2023-02-26,80204,0,90015,W 134-124 (OT),*,41:11,8,22,0.364,4,13,0.308,4,9,0.444,0.455,1,2,0.5,1,4,5,12,2,0,5,2,21,14.9,13
49,394,63,2023-02-28,80204,1,77002,W 133-112,*,31:42,12,18,0.667,5,10,0.5,7,8,0.875,0.806,3,3,1.0,1,3,4,6,1,0,2,2,32,28.2,20
50,395,64,2023-03-03,80204,0,38103,W 113-97,*,37:01,8,19,0.421,4,8,0.5,4,11,0.364,0.526,2,4,0.5,1,4,5,9,2,0,2,3,22,18.1,9
51,396,65,2023-03-06,80204,0,51300,W 118-113,*,33:04,9,14,0.643,5,10,0.5,4,4,1.0,0.821,1,1,1.0,0,1,1,5,3,0,1,1,24,23.2,4
52,397,66,2023-03-08,80204,0,60612,L 96-117,*,35:12,4,15,0.267,1,7,0.143,3,8,0.375,0.3,2,2,1.0,0,2,2,5,0,0,2,2,11,3.4,-14
53,398,67,2023-03-10,80204,1,78219,L 120-128,*,37:18,9,21,0.429,2,8,0.25,7,13,0.538,0.476,4,4,1.0,2,4,6,7,3,2,4,2,24,20.0,-4
54,399,68,2023-03-12,80204,0,11217,L 120-122,*,28:18,5,19,0.263,5,12,0.417,0,7,0.0,0.395,1,2,0.5,1,2,3,1,0,0,2,3,16,3.1,-13
55,400,69,2023-03-14,80204,1,51300,L 110-125,*,40:21,5,18,0.278,1,8,0.125,4,10,0.4,0.306,3,4,0.75,0,2,2,9,2,1,5,3,14,6.4,-20
56,401,70,2023-03-16,80204,1,48226,W 119-100,*,38:42,7,15,0.467,2,5,0.4,5,10,0.5,0.533,3,3,1.0,1,5,6,10,0,0,4,2,19,15.7,21
57,402,71,2023-03-18,80204,1,10001,L 110-116,*,34:45,9,14,0.643,5,7,0.714,4,7,0.571,0.821,2,3,0.667,0,4,4,6,1,0,2,4,25,21.2,-10
58,403,72,2023-03-19,80204,1,11217,W 108-102,*,37:00,9,19,0.474,4,4,1.0,5,15,0.333,0.579,3,3,1.0,0,1,1,8,0,0,2,0,25,19.2,8
59,404,73,2023-03-22,80204,1,20004,W 118-104,*,33:08,7,13,0.538,3,6,0.5,4,7,0.571,0.654,0,0,,1,5,6,8,0,0,2,2,17,15.7,22
60,405,74,2023-03-25,80204,0,53203,W 129-106,*,32:46,9,19,0.474,5,10,0.5,4,9,0.444,0.605,3,4,0.75,0,6,6,9,0,1,3,3,26,20.5,14
61,406,75,2023-03-27,80204,0,19148,W 116-111,*,35:46,8,14,0.571,3,6,0.5,5,8,0.625,0.679,0,0,,0,5,5,7,2,0,4,3,19,15.6,6
62,407,76,2023-03-30,80204,0,70112,L 88-107,*,35:53,6,15,0.4,4,10,0.4,2,5,0.4,0.533,5,5,1.0,1,3,4,7,1,0,2,1,21,18.0,-16
63,408,78,2023-04-02,80204,0,94607,W 112-110,*,41:29,10,21,0.476,3,8,0.375,7,13,0.538,0.548,3,3,1.0,1,2,3,8,2,2,3,2,26,21.8,8
64,409,79,2023-04-04,80204,1,77002,L 103-124,*,09:28,1,2,0.5,0,1,0.0,1,1,1.0,0.5,0,0,,0,0,0,4,0,0,0,1,2,3.4,7
65,410,81,2023-04-08,80204,1,84101,L 114-118,*,28:28,7,13,0.538,4,10,0.4,3,3,1.0,0.692,2,2,1.0,1,3,4,5,1,1,3,4,20,15.9,1
1,411,1,2023-10-24,80204,0,90015,W 119-107,*,34:15,8,13,0.615,3,5,0.6,5,8,0.625,0.731,2,2,1.0,0,2,2,6,0,1,1,3,21,18.4,3
2,412,2,2023-10-27,80204,1,38103,W 108-104,*,33:55,7,17,0.412,4,9,0.444,3,8,0.375,0.529,4,4,1.0,0,1,1,5,0,1,3,2,22,13.6,8
3,413,3,2023-10-29,80204,1,73102,W 128-95,*,29:55,9,14,0.643,1,1,1.0,8,13,0.615,0.679,0,0,,1,1,2,8,0,0,4,1,19,15.0,22
4,414,4,2023-10-30,80204,0,84101,W 110-102,*,36:55,7,19,0.368,3,7,0.429,4,12,0.333,0.447,1,2,0.5,0,3,3,14,0,2,3,0,18,16.2,-5
5,415,5,2023-11-01,80204,1,55403,L 89-110,*,32:12,5,16,0.313,1,4,0.25,4,12,0.333,0.344,3,5,0.6,2,4,6,6,1,1,3,3,14,8.3,-17
6,416,6,2023-11-03,80204,0,75219,W 125-114,*,39:18,5,15,0.333,2,6,0.333,3,9,0.333,0.4,6,6,1.0,0,2,2,13,1,0,2,4,18,16.6,2
7,417,7,2023-11-04,80204,0,60612,W 123-101,*,09:30,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,0,2,2,0,0,0,0,0,2,0.9,-2
8,418,19,2023-11-29,80204,0,77002,W 134-124,*,22:22,4,14,0.286,3,8,0.375,1,6,0.167,0.393,5,5,1.0,0,6,6,6,0,0,0,2,16,13.0,14
9,419,22,2023-12-06,80204,1,90015,L 102-111,*,29:11,10,18,0.556,2,7,0.286,8,11,0.727,0.611,1,1,1.0,0,0,0,6,1,1,1,4,23,17.7,2
10,420,23,2023-12-08,80204,0,77002,L 106-114,*,31:40,6,17,0.353,4,8,0.5,2,9,0.222,0.471,5,5,1.0,0,5,5,3,0,0,1,2,21,13.3,4
11,421,24,2023-12-11,80204,1,30313,W 129-122,*,28:58,12,15,0.8,4,5,0.8,8,10,0.8,0.933,1,1,1.0,1,8,9,4,1,2,6,1,29,25.2,14
